"","id1","id2","roi","pearsons.correlation","r_std","diag_dir","train_age","del_age","id1_motion","id2_motion"
"1567","NYU_0050964","NYU_0050965",144,0.100663888942438,0.101005987695735,"1<->1",12.75,3.5,0.0854908734,0.1110808926
"1568","NYU_0050964","NYU_0050966",144,0.0436075087407543,0.0436351818834253,"1<->1",12.75,-2.39,0.0854908734,0.036640721
"1570","NYU_0050964","NYU_0050968",144,0.0621207307372934,0.0622008239262139,"1<->1",12.75,2.8,0.0854908734,0.0367919812
"1571","NYU_0050964","NYU_0050969",144,0.114769821468985,0.115277762256099,"1<->1",12.75,5.14,0.0854908734,0.1387885396
"1572","NYU_0050964","NYU_0050970",144,0.109211320295469,0.109648646108596,"1<->1",12.75,3.85,0.0854908734,0.0370731675
"1573","NYU_0050964","NYU_0050972",144,0.120509392617154,0.12109789555243,"1<->1",12.75,-1.2,0.0854908734,0.089424964
"1574","NYU_0050964","NYU_0050973",144,0.0404559068584799,0.0404779996878182,"1<->1",12.75,-5.13,0.0854908734,0.0536008612
"1575","NYU_0050964","NYU_0050974",144,0.0523891142663927,0.052437122741482,"1<->1",12.75,1.19,0.0854908734,0.0443430682
"1576","NYU_0050964","NYU_0050976",144,0.0919375888907059,0.0921979453500135,"1<->1",12.75,-1.9,0.0854908734,0.0746069509
"1579","NYU_0050964","NYU_0050979",144,0.0920785645829901,0.0923401246595216,"1<->1",12.75,3.38,0.0854908734,0.1757805414
"1580","NYU_0050964","NYU_0050981",144,0.141459108691816,0.142414166290458,"1<->1",12.75,-0.210000000000001,0.0854908734,0.0734356056
"1581","NYU_0050964","NYU_0050982",144,0.0797786292676842,0.0799485323741472,"1<->1",12.75,3.29,0.0854908734,0.0315260914
"1582","NYU_0050964","NYU_0050983",144,0.100128355000028,0.100465000927955,"1<->1",12.75,2.27,0.0854908734,0.0896981833
"1583","NYU_0050964","NYU_0050984",144,0.0821115204987298,0.0822968108659032,"1<->1",12.75,-0.449999999999999,0.0854908734,0.1909341352
"1584","NYU_0050964","NYU_0050985",144,0.0891029692579738,0.0893399051852194,"1<->1",12.75,-0.34,0.0854908734,0.0508660769
"1585","NYU_0050964","NYU_0050986",144,0.0567774363306803,0.0568385653208296,"1<->1",12.75,4.22,0.0854908734,0.0606959987
"1586","NYU_0050964","NYU_0050987",144,0.0882146054541387,0.0884445031196276,"1<->1",12.75,4.19,0.0854908734,0.0975560283
"1587","NYU_0050964","NYU_0050988",144,0.097890076112064,0.0982045623758894,"1<->1",12.75,-1.46,0.0854908734,0.0355119788
"1588","NYU_0050964","NYU_0050989",144,0.0745097116939146,0.0746480579386969,"1<->1",12.75,2.97,0.0854908734,0.0678401483
"1589","NYU_0050964","NYU_0050990",144,0.0676901098984512,0.0677937793080213,"1<->1",12.75,-0.960000000000001,0.0854908734,0.0660113872
"1590","NYU_0050964","NYU_0050991",144,0.0532078059096345,0.0532581030593599,"1<->1",12.75,1.85,0.0854908734,0.0448547132
"1591","NYU_0050964","NYU_0050992",144,0.111972809454486,0.11244433003754,"1<->1",12.75,2.09,0.0854908734,0.0889344947
"1592","NYU_0050964","NYU_0050993",144,0.0985329092195502,0.0988536563406781,"1<->1",12.75,1.88,0.0854908734,0.0940610311
"1593","NYU_0050964","NYU_0050994",144,0.104422466458719,0.104804511746644,"1<->1",12.75,-2.91,0.0854908734,0.0298932373
"1594","NYU_0050964","NYU_0050995",144,0.0972483028490376,0.0975566208505481,"1<->1",12.75,-3.99,0.0854908734,0.0884394843
"1595","NYU_0050964","NYU_0050996",144,0.0921044223059301,0.0923662035534726,"1<->1",12.75,-3.06,0.0854908734,0.0531548557
"1596","NYU_0050964","NYU_0050997",144,0.0655374597334318,0.0656315335517676,"1<->1",12.75,-3.52,0.0854908734,0.1530317384
"1597","NYU_0050964","NYU_0050998",144,0.0650401105028148,0.0651320552216307,"1<->1",12.75,-0.289999999999999,0.0854908734,0.1079670691
"1598","NYU_0050964","NYU_0050999",144,0.0858673798658786,0.0860793577531376,"1<->1",12.75,-1.78,0.0854908734,0.0760885748
"1599","NYU_0050964","NYU_0051000",144,0.101223087001081,0.101570942425509,"1<->1",12.75,-0.58,0.0854908734,0.1008784696
