train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,115,0.11057811274820777
NYU_0050956,NYU_0050954,115,0.042006643541061109
NYU_0050957,NYU_0050954,115,0.073178317550594091
NYU_0050958,NYU_0050954,115,0.082567952409183146
NYU_0050959,NYU_0050954,115,0.073592598643698368
NYU_0050960,NYU_0050954,115,0.066057917725747969
NYU_0050961,NYU_0050954,115,0.043290664479248252
NYU_0050962,NYU_0050954,115,0.080436388314697474
NYU_0050964,NYU_0050954,115,0.078724219350215868
NYU_0050965,NYU_0050954,115,0.089314740800242973
NYU_0050966,NYU_0050954,115,0.11371727928372975
NYU_0050967,NYU_0050954,115,0.14020323068298579
NYU_0050968,NYU_0050954,115,0.078971706024006244
NYU_0050969,NYU_0050954,115,0.084562198222979057
NYU_0050970,NYU_0050954,115,0.05546221995218939
NYU_0050972,NYU_0050954,115,0.11182334693753331
NYU_0050973,NYU_0050954,115,0.052767851046478319
NYU_0050974,NYU_0050954,115,0.059519810835192116
NYU_0050976,NYU_0050954,115,0.10091872549306946
NYU_0050977,NYU_0050954,115,0.070676534731714688
NYU_0050978,NYU_0050954,115,0.092121923002447106
NYU_0050979,NYU_0050954,115,0.090272157587132043
NYU_0050981,NYU_0050954,115,0.12564454433033345
NYU_0050982,NYU_0050954,115,0.029273240685491041
NYU_0050983,NYU_0050954,115,0.085658538177248847
NYU_0050984,NYU_0050954,115,0.083946281783761123
NYU_0050985,NYU_0050954,115,0.10111370253758868
NYU_0050986,NYU_0050954,115,0.056163966277478161
NYU_0050987,NYU_0050954,115,0.062944245172208577
NYU_0050988,NYU_0050954,115,0.077693999223287485
NYU_0050989,NYU_0050954,115,0.093892021818324858
NYU_0050990,NYU_0050954,115,0.087508385057648228
NYU_0050991,NYU_0050954,115,0.10260088203860519
NYU_0050992,NYU_0050954,115,0.096923921332655649
NYU_0050993,NYU_0050954,115,0.11103154766826083
NYU_0050994,NYU_0050954,115,0.068331173742989179
NYU_0050995,NYU_0050954,115,0.083535679974804197
NYU_0050996,NYU_0050954,115,0.10768587010050629
NYU_0050997,NYU_0050954,115,0.086009356276433108
NYU_0050998,NYU_0050954,115,0.1024167915366192
NYU_0050999,NYU_0050954,115,0.0707702154214256
NYU_0051000,NYU_0050954,115,0.051002117564883848
NYU_0051001,NYU_0050954,115,0.093053151984091115
NYU_0051002,NYU_0050954,115,0.072026420464727736
NYU_0051003,NYU_0050954,115,0.086443854133761919
NYU_0051006,NYU_0050954,115,0.10002519347271267
NYU_0051007,NYU_0050954,115,0.059921724065378115
NYU_0051008,NYU_0050954,115,0.088873825186663924
NYU_0051009,NYU_0050954,115,0.07087304179502342
NYU_0051010,NYU_0050954,115,0.085342699581272413
NYU_0051011,NYU_0050954,115,0.099777331152762425
NYU_0051012,NYU_0050954,115,0.057395303882334381
NYU_0051013,NYU_0050954,115,0.077849156686130558
NYU_0051014,NYU_0050954,115,0.11092780629718044
NYU_0051015,NYU_0050954,115,0.088328438510111795
NYU_0051016,NYU_0050954,115,0.04142662175949248
NYU_0051017,NYU_0050954,115,0.04578532623983516
NYU_0051018,NYU_0050954,115,0.053983214391739198
NYU_0051019,NYU_0050954,115,0.071592567386578307
NYU_0051020,NYU_0050954,115,0.066470265301966536
NYU_0051021,NYU_0050954,115,0.079204166361288048
NYU_0051023,NYU_0050954,115,0.089387236894472227
NYU_0051024,NYU_0050954,115,0.068416472073164106
NYU_0051025,NYU_0050954,115,0.080572891383819525
NYU_0051026,NYU_0050954,115,0.028255954825672561
NYU_0051027,NYU_0050954,115,0.071930923341231023
NYU_0051028,NYU_0050954,115,0.023372889791482943
NYU_0051029,NYU_0050954,115,0.075958023445884038
NYU_0051030,NYU_0050954,115,0.083099839705344222
NYU_0051032,NYU_0050954,115,0.061875020237533884
NYU_0051033,NYU_0050954,115,0.138428241905861
NYU_0051034,NYU_0050954,115,0.044569314814544618
NYU_0051035,NYU_0050954,115,0.07968920382913236
NYU_0051036,NYU_0050954,115,0.066371980250617912
NYU_0051038,NYU_0050954,115,0.054991965074127409
NYU_0051039,NYU_0050954,115,0.099590167131876545
NYU_0051040,NYU_0050954,115,0.062628233558656807
NYU_0051041,NYU_0050954,115,0.076784772802362233
