train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,16,0.33190805282437252
NYU_0050956,NYU_0050954,16,0.6555966074079651
NYU_0050957,NYU_0050954,16,0.6836047204714053
NYU_0050958,NYU_0050954,16,0.64693834990169474
NYU_0050959,NYU_0050954,16,0.64639961242227373
NYU_0050960,NYU_0050954,16,0.67717492027142245
NYU_0050961,NYU_0050954,16,0.71193583821461459
NYU_0050962,NYU_0050954,16,0.67303723437016449
NYU_0050964,NYU_0050954,16,0.75423125532729451
NYU_0050965,NYU_0050954,16,0.68045323298810523
NYU_0050966,NYU_0050954,16,0.47714730921923731
NYU_0050967,NYU_0050954,16,0.68801929025465836
NYU_0050968,NYU_0050954,16,0.70301355779899788
NYU_0050969,NYU_0050954,16,0.74888604692843908
NYU_0050970,NYU_0050954,16,0.75649828268870378
NYU_0050972,NYU_0050954,16,0.71310806348534639
NYU_0050973,NYU_0050954,16,0.64779695748251398
NYU_0050974,NYU_0050954,16,0.61534304571292797
NYU_0050976,NYU_0050954,16,0.60446736638295551
NYU_0050977,NYU_0050954,16,0.73296562271706334
NYU_0050978,NYU_0050954,16,0.76186095529196096
NYU_0050979,NYU_0050954,16,0.76146411206166309
NYU_0050981,NYU_0050954,16,0.64167427656971843
NYU_0050982,NYU_0050954,16,0.73805058113240141
NYU_0050983,NYU_0050954,16,0.68327082266089645
NYU_0050984,NYU_0050954,16,0.69896667028794268
NYU_0050985,NYU_0050954,16,0.7539741808853081
NYU_0050986,NYU_0050954,16,0.73626568738792986
NYU_0050987,NYU_0050954,16,0.63197028802443134
NYU_0050988,NYU_0050954,16,0.67447457993041715
NYU_0050989,NYU_0050954,16,0.77379864270634546
NYU_0050990,NYU_0050954,16,0.71842674243139626
NYU_0050991,NYU_0050954,16,0.69753163711728683
NYU_0050992,NYU_0050954,16,0.77086529434233442
NYU_0050993,NYU_0050954,16,0.65579642850792719
NYU_0050994,NYU_0050954,16,0.7081855040102335
NYU_0050995,NYU_0050954,16,0.70017499346542245
NYU_0050996,NYU_0050954,16,0.71022360207376978
NYU_0050997,NYU_0050954,16,0.65278489749787205
NYU_0050998,NYU_0050954,16,0.58450967542619503
NYU_0050999,NYU_0050954,16,0.53695628586962885
NYU_0051000,NYU_0050954,16,0.74367467009182175
NYU_0051001,NYU_0050954,16,0.69210457747498877
NYU_0051002,NYU_0050954,16,0.73411230792603999
NYU_0051003,NYU_0050954,16,0.62978105226738545
NYU_0051006,NYU_0050954,16,0.79263161728519471
NYU_0051007,NYU_0050954,16,0.65189581955737741
NYU_0051008,NYU_0050954,16,0.65273443819717347
NYU_0051009,NYU_0050954,16,0.59608934140663083
NYU_0051010,NYU_0050954,16,0.6751208714339525
NYU_0051011,NYU_0050954,16,0.65005343165028784
NYU_0051012,NYU_0050954,16,0.64724685039611773
NYU_0051013,NYU_0050954,16,0.62149090733966117
NYU_0051014,NYU_0050954,16,0.69526451475657913
NYU_0051015,NYU_0050954,16,0.6928700487676781
NYU_0051016,NYU_0050954,16,0.67081781072999724
NYU_0051017,NYU_0050954,16,0.71091866332810694
NYU_0051018,NYU_0050954,16,0.70802002625569993
NYU_0051019,NYU_0050954,16,0.72352378494639324
NYU_0051020,NYU_0050954,16,0.62669321903212427
NYU_0051021,NYU_0050954,16,0.66558168873450019
NYU_0051023,NYU_0050954,16,0.6443954748239008
NYU_0051024,NYU_0050954,16,0.64860338447205368
NYU_0051025,NYU_0050954,16,0.77581752304390073
NYU_0051026,NYU_0050954,16,0.72961094183047082
NYU_0051027,NYU_0050954,16,0.64229745140657168
NYU_0051028,NYU_0050954,16,0.52132270058952357
NYU_0051029,NYU_0050954,16,0.55619350421984015
NYU_0051030,NYU_0050954,16,0.53639813201244724
NYU_0051032,NYU_0050954,16,0.73027184547958002
NYU_0051033,NYU_0050954,16,0.7250141720528227
NYU_0051034,NYU_0050954,16,0.73056409761321284
NYU_0051035,NYU_0050954,16,0.75220748906222845
NYU_0051036,NYU_0050954,16,0.62928940158382374
NYU_0051038,NYU_0050954,16,0.72905006282683693
NYU_0051039,NYU_0050954,16,0.70979334180619225
NYU_0051040,NYU_0050954,16,0.72415250567155953
NYU_0051041,NYU_0050954,16,0.67286075879542895
NYU_0051042,NYU_0050954,16,0.79935185050654622
NYU_0051044,NYU_0050954,16,0.75017581875141104
NYU_0051045,NYU_0050954,16,0.69663938185145546
NYU_0051046,NYU_0050954,16,0.67353686801703117
NYU_0051047,NYU_0050954,16,0.73000784996767243
NYU_0051048,NYU_0050954,16,0.75493371743209703
NYU_0051049,NYU_0050954,16,0.69739528051080346
NYU_0051050,NYU_0050954,16,0.72406954236212639
NYU_0051051,NYU_0050954,16,0.67059995235915859
NYU_0051052,NYU_0050954,16,0.74213940819758806
NYU_0051053,NYU_0050954,16,0.74342858816189883
NYU_0051054,NYU_0050954,16,0.69001068299935775
NYU_0051055,NYU_0050954,16,0.63749670366835731
NYU_0051056,NYU_0050954,16,0.69612670417700806
NYU_0051057,NYU_0050954,16,0.7717252607540579
NYU_0051058,NYU_0050954,16,0.73311547416606715
NYU_0051059,NYU_0050954,16,0.70612888744643809
NYU_0051060,NYU_0050954,16,0.61898427011912782
NYU_0051061,NYU_0050954,16,0.61788529565695882
NYU_0051062,NYU_0050954,16,0.76587032147557699
NYU_0051063,NYU_0050954,16,0.69416219436458582
NYU_0051064,NYU_0050954,16,0.70389202945124485
NYU_0051065,NYU_0050954,16,0.63415258994918478
NYU_0051066,NYU_0050954,16,0.57326808412073693
NYU_0051067,NYU_0050954,16,0.68029409547932007
NYU_0051068,NYU_0050954,16,0.68286065584237765
NYU_0051069,NYU_0050954,16,0.63784772220927766
NYU_0051070,NYU_0050954,16,0.69906183763563035
NYU_0051071,NYU_0050954,16,0.74837235068900765
NYU_0051072,NYU_0050954,16,0.67461979035396158
NYU_0051073,NYU_0050954,16,0.55872708337283783
NYU_0051074,NYU_0050954,16,0.66932857030357995
NYU_0051075,NYU_0050954,16,0.78358795043306995
NYU_0051076,NYU_0050954,16,0.72395496868523235
NYU_0051077,NYU_0050954,16,0.63508667959170817
NYU_0051078,NYU_0050954,16,0.76406806304428831
NYU_0051079,NYU_0050954,16,0.72718478953292842
NYU_0051080,NYU_0050954,16,0.77091320852980494
NYU_0051081,NYU_0050954,16,0.68997290110832987
NYU_0051082,NYU_0050954,16,0.69769184649360638
NYU_0051083,NYU_0050954,16,0.69171057654400814
NYU_0051084,NYU_0050954,16,0.60943080968586349
NYU_0051085,NYU_0050954,16,0.74153542149906426
NYU_0051086,NYU_0050954,16,0.67354094012036136
NYU_0051087,NYU_0050954,16,0.77829497923910429
NYU_0051088,NYU_0050954,16,0.57957952375634891
NYU_0051089,NYU_0050954,16,0.6741371252367474
NYU_0051090,NYU_0050954,16,0.69366544572984234
NYU_0051091,NYU_0050954,16,0.72723056847468259
NYU_0051093,NYU_0050954,16,0.69408574235809117
NYU_0051094,NYU_0050954,16,0.6774580244494417
NYU_0051095,NYU_0050954,16,0.69680192348291869
NYU_0051096,NYU_0050954,16,0.64295418319720554
NYU_0051097,NYU_0050954,16,0.74185943757310335
NYU_0051098,NYU_0050954,16,0.75493317168131269
NYU_0051099,NYU_0050954,16,0.60500023441702666
NYU_0051100,NYU_0050954,16,0.66801034323266539
NYU_0051101,NYU_0050954,16,0.73111688357542304
NYU_0051102,NYU_0050954,16,0.71669421980292336
NYU_0051103,NYU_0050954,16,0.645231020730889
NYU_0051104,NYU_0050954,16,0.78308216442750234
NYU_0051105,NYU_0050954,16,0.61029277499426726
NYU_0051106,NYU_0050954,16,0.63733238670154357
NYU_0051107,NYU_0050954,16,0.70653880288006243
NYU_0051109,NYU_0050954,16,0.72654765116613951
NYU_0051110,NYU_0050954,16,0.6282495234003147
NYU_0051111,NYU_0050954,16,0.67222205901716081
NYU_0051112,NYU_0050954,16,0.69410085596482041
NYU_0051113,NYU_0050954,16,0.74835404723095944
NYU_0051114,NYU_0050954,16,0.73346684170475451
NYU_0051116,NYU_0050954,16,0.58413730363403893
NYU_0051117,NYU_0050954,16,0.66442784431656621
NYU_0051118,NYU_0050954,16,0.69126421290368789
NYU_0051121,NYU_0050954,16,0.74868921628605489
NYU_0051122,NYU_0050954,16,0.78094252865758074
NYU_0051123,NYU_0050954,16,0.74293443590728792
NYU_0051124,NYU_0050954,16,0.57917946165158407
NYU_0051126,NYU_0050954,16,0.7190627764276466
NYU_0051127,NYU_0050954,16,0.70050962430619801
NYU_0051128,NYU_0050954,16,0.75526991260515008
NYU_0051129,NYU_0050954,16,0.66823165689441533
NYU_0051130,NYU_0050954,16,0.73136436770874458
NYU_0051131,NYU_0050954,16,0.73910061214045797
NYU_0051146,NYU_0050954,16,0.67850117072904292
NYU_0051147,NYU_0050954,16,0.65143276000192107
NYU_0051148,NYU_0050954,16,0.71837135806653629
NYU_0051149,NYU_0050954,16,0.74485761421953167
NYU_0051150,NYU_0050954,16,0.63870788291916747
NYU_0051151,NYU_0050954,16,0.69339707663303363
NYU_0051152,NYU_0050954,16,0.73057804484127031
NYU_0051153,NYU_0050954,16,0.72134049665581912
NYU_0051154,NYU_0050954,16,0.70152137744277954
NYU_0051155,NYU_0050954,16,0.53749284403987196
NYU_0051156,NYU_0050954,16,0.75214775620267282
NYU_0051159,NYU_0050954,16,0.68313234435033432
NYU_0050954,NYU_0050955,16,0.23896767457061516
NYU_0050956,NYU_0050955,16,0.30317076284829625
NYU_0050957,NYU_0050955,16,0.3040297895514642
NYU_0050958,NYU_0050955,16,0.22861503204215355
NYU_0050959,NYU_0050955,16,0.27306947962871153
NYU_0050960,NYU_0050955,16,0.23779326216661656
NYU_0050961,NYU_0050955,16,0.21641006710594005
NYU_0050962,NYU_0050955,16,0.27053407770797194
NYU_0050964,NYU_0050955,16,0.22259262689306877
NYU_0050965,NYU_0050955,16,0.22217429288631055
NYU_0050966,NYU_0050955,16,0.27492266341807831
NYU_0050967,NYU_0050955,16,0.25624994302193921
NYU_0050968,NYU_0050955,16,0.24906282944159722
NYU_0050969,NYU_0050955,16,0.16896309102467702
NYU_0050970,NYU_0050955,16,0.34120948993462574
NYU_0050972,NYU_0050955,16,0.18255514981515747
NYU_0050973,NYU_0050955,16,0.36256793024573769
NYU_0050974,NYU_0050955,16,0.21736555323943432
NYU_0050976,NYU_0050955,16,0.26491318727405067
NYU_0050977,NYU_0050955,16,0.1460434825636947
NYU_0050978,NYU_0050955,16,0.1516290862117213
NYU_0050979,NYU_0050955,16,0.33301601763936878
NYU_0050981,NYU_0050955,16,0.32764098675612435
NYU_0050982,NYU_0050955,16,0.25595786828400779
NYU_0050983,NYU_0050955,16,0.28830540804641203
NYU_0050984,NYU_0050955,16,0.3038403097313731
NYU_0050985,NYU_0050955,16,0.22993503224296802
NYU_0050986,NYU_0050955,16,0.27830792643143482
NYU_0050987,NYU_0050955,16,0.37006334742701502
NYU_0050988,NYU_0050955,16,0.22269130315292437
NYU_0050989,NYU_0050955,16,0.21880669713073736
NYU_0050990,NYU_0050955,16,0.14609643134500053
NYU_0050991,NYU_0050955,16,0.31831275759806282
NYU_0050992,NYU_0050955,16,0.27446114239614761
NYU_0050993,NYU_0050955,16,0.27423472901281032
NYU_0050994,NYU_0050955,16,0.12330249408900566
NYU_0050995,NYU_0050955,16,0.16826473247481247
NYU_0050996,NYU_0050955,16,0.35296549462720611
NYU_0050997,NYU_0050955,16,0.29280290559043887
NYU_0050998,NYU_0050955,16,0.19125629011405515
NYU_0050999,NYU_0050955,16,0.3430982964865732
NYU_0051000,NYU_0050955,16,0.12696584105759384
NYU_0051001,NYU_0050955,16,0.38992760785541974
NYU_0051002,NYU_0050955,16,0.31807586237435659
NYU_0051003,NYU_0050955,16,0.42015852828796552
NYU_0051006,NYU_0050955,16,0.11885148111968426
NYU_0051007,NYU_0050955,16,0.33473691825510138
NYU_0051008,NYU_0050955,16,0.28098458922205188
NYU_0051009,NYU_0050955,16,0.25013606450613629
NYU_0051010,NYU_0050955,16,0.27050501090718043
NYU_0051011,NYU_0050955,16,0.28088041531413965
NYU_0051012,NYU_0050955,16,0.21162136399265905
NYU_0051013,NYU_0050955,16,0.32657323595586857
NYU_0051014,NYU_0050955,16,0.23597755661804404
NYU_0051015,NYU_0050955,16,0.24959811415575309
NYU_0051016,NYU_0050955,16,0.22373569289768627
NYU_0051017,NYU_0050955,16,0.17755304386260223
NYU_0051018,NYU_0050955,16,0.20586465481509614
NYU_0051019,NYU_0050955,16,0.2263774980378436
NYU_0051020,NYU_0050955,16,0.31185273249567558
NYU_0051021,NYU_0050955,16,0.27671128543357376
NYU_0051023,NYU_0050955,16,0.12878523669573755
NYU_0051024,NYU_0050955,16,0.37565024337879716
NYU_0051025,NYU_0050955,16,0.21758899087589872
NYU_0051026,NYU_0050955,16,0.16406698231059691
NYU_0051027,NYU_0050955,16,0.31501052167048399
NYU_0051028,NYU_0050955,16,0.19385816635486608
NYU_0051029,NYU_0050955,16,0.32261785484717304
NYU_0051030,NYU_0050955,16,0.39944531075916212
NYU_0051032,NYU_0050955,16,0.19502870850511211
NYU_0051033,NYU_0050955,16,0.23252457611631647
NYU_0051034,NYU_0050955,16,0.22033748840829734
NYU_0051035,NYU_0050955,16,0.26005752211766003
NYU_0051036,NYU_0050955,16,0.28610815584860216
NYU_0051038,NYU_0050955,16,0.24510295624768394
NYU_0051039,NYU_0050955,16,0.21151304840950799
NYU_0051040,NYU_0050955,16,0.21711130542616869
NYU_0051041,NYU_0050955,16,0.30467081822131203
NYU_0051042,NYU_0050955,16,0.11997055002657678
NYU_0051044,NYU_0050955,16,0.13536713499703398
NYU_0051045,NYU_0050955,16,0.1445953704743301
NYU_0051046,NYU_0050955,16,0.12762375203381687
