train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,3,0.80384143551320042
NYU_0050956,NYU_0050954,3,0.74597849007474371
NYU_0050957,NYU_0050954,3,0.83757585264323065
NYU_0050958,NYU_0050954,3,0.78783399979984159
NYU_0050959,NYU_0050954,3,0.78705539807112501
NYU_0050960,NYU_0050954,3,0.79605553254215211
NYU_0050961,NYU_0050954,3,0.80184161206086979
NYU_0050962,NYU_0050954,3,0.79616083326429987
NYU_0050964,NYU_0050954,3,0.8520355160420815
NYU_0050965,NYU_0050954,3,0.83813118080225157
NYU_0050966,NYU_0050954,3,0.73426901835958602
NYU_0050967,NYU_0050954,3,0.82172621942579249
NYU_0050968,NYU_0050954,3,0.75154539950350929
NYU_0050969,NYU_0050954,3,0.80390317145537382
NYU_0050970,NYU_0050954,3,0.77704985966114115
NYU_0050972,NYU_0050954,3,0.81740724978723145
NYU_0050973,NYU_0050954,3,0.81571573282693655
NYU_0050974,NYU_0050954,3,0.78020520962047102
NYU_0050976,NYU_0050954,3,0.81165165407657947
NYU_0050977,NYU_0050954,3,0.83627846399491312
NYU_0050978,NYU_0050954,3,0.83875510469552739
NYU_0050979,NYU_0050954,3,0.80110508290308047
NYU_0050981,NYU_0050954,3,0.83917672192718151
NYU_0050982,NYU_0050954,3,0.81905212516788228
NYU_0050983,NYU_0050954,3,0.80007519511749647
NYU_0050984,NYU_0050954,3,0.79669128234196296
NYU_0050985,NYU_0050954,3,0.81175717396100788
NYU_0050986,NYU_0050954,3,0.85008062124835371
NYU_0050987,NYU_0050954,3,0.76189152469155108
NYU_0050988,NYU_0050954,3,0.8116327446208762
NYU_0050989,NYU_0050954,3,0.78701794522475954
NYU_0050990,NYU_0050954,3,0.82098951571635048
NYU_0050991,NYU_0050954,3,0.79337349485373121
NYU_0050992,NYU_0050954,3,0.80749521292021265
NYU_0050993,NYU_0050954,3,0.83086230584681442
NYU_0050994,NYU_0050954,3,0.83440035176824134
NYU_0050995,NYU_0050954,3,0.81948850246180016
NYU_0050996,NYU_0050954,3,0.80090589446984684
NYU_0050997,NYU_0050954,3,0.82542410735589222
NYU_0050998,NYU_0050954,3,0.81095891808814591
NYU_0050999,NYU_0050954,3,0.81559077697860627
NYU_0051000,NYU_0050954,3,0.80139870324788465
NYU_0051001,NYU_0050954,3,0.78934297020759059
NYU_0051002,NYU_0050954,3,0.80553781817037406
NYU_0051003,NYU_0050954,3,0.82584443853143541
NYU_0051006,NYU_0050954,3,0.79913436400994819
NYU_0051007,NYU_0050954,3,0.81866378076820079
NYU_0051008,NYU_0050954,3,0.77462289729663436
NYU_0051009,NYU_0050954,3,0.85088509568504467
NYU_0051010,NYU_0050954,3,0.78512885580653835
NYU_0051011,NYU_0050954,3,0.80720191268499375
NYU_0051012,NYU_0050954,3,0.83117304757922772
NYU_0051013,NYU_0050954,3,0.81021595227065579
NYU_0051014,NYU_0050954,3,0.79584052248094184
NYU_0051015,NYU_0050954,3,0.79291802634372233
NYU_0051016,NYU_0050954,3,0.81992276060468927
NYU_0051017,NYU_0050954,3,0.76983017460092507
NYU_0051018,NYU_0050954,3,0.82044694683771247
NYU_0051019,NYU_0050954,3,0.81494749442609804
NYU_0051020,NYU_0050954,3,0.79473491996735779
NYU_0051021,NYU_0050954,3,0.78508799216618463
NYU_0051023,NYU_0050954,3,0.84575978215368786
NYU_0051024,NYU_0050954,3,0.79762792629267387
NYU_0051025,NYU_0050954,3,0.8399921902673898
NYU_0051026,NYU_0050954,3,0.81967153347017718
NYU_0051027,NYU_0050954,3,0.80038991146905303
NYU_0051028,NYU_0050954,3,0.81200100993572066
NYU_0051029,NYU_0050954,3,0.80877874005511563
NYU_0051030,NYU_0050954,3,0.82524011441327827
NYU_0051032,NYU_0050954,3,0.80122967668816192
NYU_0051033,NYU_0050954,3,0.80257847503951474
NYU_0051034,NYU_0050954,3,0.7512091373285722
NYU_0051035,NYU_0050954,3,0.80535828686688715
NYU_0051036,NYU_0050954,3,0.83498721557221467
NYU_0051038,NYU_0050954,3,0.82714325874111883
NYU_0051039,NYU_0050954,3,0.83101689176414983
NYU_0051040,NYU_0050954,3,0.82663659061685002
NYU_0051041,NYU_0050954,3,0.83734115132186382
NYU_0051042,NYU_0050954,3,0.83904946366613131
NYU_0051044,NYU_0050954,3,0.83313416103037652
NYU_0051045,NYU_0050954,3,0.75868111938182081
NYU_0051046,NYU_0050954,3,0.827437130855459
NYU_0051047,NYU_0050954,3,0.809681653014794
NYU_0051048,NYU_0050954,3,0.85098821827065962
NYU_0051049,NYU_0050954,3,0.82840245263459789
NYU_0051050,NYU_0050954,3,0.74805126855493698
NYU_0051051,NYU_0050954,3,0.84725879857393749
NYU_0051052,NYU_0050954,3,0.82867068007972811
NYU_0051053,NYU_0050954,3,0.78478316068360143
NYU_0051054,NYU_0050954,3,0.82927780631324288
NYU_0051055,NYU_0050954,3,0.81391358446657436
NYU_0051056,NYU_0050954,3,0.78463228310697131
NYU_0051057,NYU_0050954,3,0.81492905746675093
NYU_0051058,NYU_0050954,3,0.83946866588323288
NYU_0051059,NYU_0050954,3,0.80204969932786507
NYU_0051060,NYU_0050954,3,0.81326624092965116
NYU_0051061,NYU_0050954,3,0.7873486746884989
NYU_0051062,NYU_0050954,3,0.82427608221201398
NYU_0051063,NYU_0050954,3,0.81996437071627826
NYU_0051064,NYU_0050954,3,0.76139918635590831
NYU_0051065,NYU_0050954,3,0.7916427211749596
NYU_0051066,NYU_0050954,3,0.81414862187411619
NYU_0051067,NYU_0050954,3,0.81196268378093639
NYU_0051068,NYU_0050954,3,0.77688045300015607
NYU_0051069,NYU_0050954,3,0.80576640574820269
NYU_0051070,NYU_0050954,3,0.79195615142582032
NYU_0051071,NYU_0050954,3,0.79404119266263329
NYU_0051072,NYU_0050954,3,0.74802874195531366
NYU_0051073,NYU_0050954,3,0.78051326901361984
NYU_0051074,NYU_0050954,3,0.80597792290433834
