train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,121,0.10359355174048085
NYU_0050956,NYU_0050954,121,0.10573908890892794
NYU_0050957,NYU_0050954,121,0.14395806964794794
NYU_0050958,NYU_0050954,121,0.18022199407186423
NYU_0050959,NYU_0050954,121,0.11213790859411889
NYU_0050960,NYU_0050954,121,0.15344405507156833
NYU_0050961,NYU_0050954,121,0.07067218084982696
NYU_0050962,NYU_0050954,121,0.11304470995486311
NYU_0050964,NYU_0050954,121,0.10051265414995997
NYU_0050965,NYU_0050954,121,0.11116670269555125
NYU_0050966,NYU_0050954,121,0.14220768749437041
NYU_0050967,NYU_0050954,121,0.14894565093369433
NYU_0050968,NYU_0050954,121,0.096649204547931217
NYU_0050969,NYU_0050954,121,0.11617586519192823
NYU_0050970,NYU_0050954,121,0.099319229081012678
NYU_0050972,NYU_0050954,121,0.17593397590982091
NYU_0050973,NYU_0050954,121,0.10206582642625882
NYU_0050974,NYU_0050954,121,0.12422790912514846
NYU_0050976,NYU_0050954,121,0.13512298603054629
NYU_0050977,NYU_0050954,121,0.12618209187315627
NYU_0050978,NYU_0050954,121,0.15657645852193022
NYU_0050979,NYU_0050954,121,0.1380164009115688
NYU_0050981,NYU_0050954,121,0.16508177885405467
NYU_0050982,NYU_0050954,121,0.18099144693943062
NYU_0050983,NYU_0050954,121,0.18440727915656427
NYU_0050984,NYU_0050954,121,0.13253032072216656
NYU_0050985,NYU_0050954,121,0.13486760414377155
NYU_0050986,NYU_0050954,121,0.15665797290803635
NYU_0050987,NYU_0050954,121,0.14055882659602384
NYU_0050988,NYU_0050954,121,0.099848615043618694
NYU_0050989,NYU_0050954,121,0.13947086261701699
NYU_0050990,NYU_0050954,121,0.098133573266713722
NYU_0050991,NYU_0050954,121,0.11459108319402697
NYU_0050992,NYU_0050954,121,0.15589359966406094
NYU_0050993,NYU_0050954,121,0.17561848478021119
NYU_0050994,NYU_0050954,121,0.15553015416396335
NYU_0050995,NYU_0050954,121,0.15316489048375301
NYU_0050996,NYU_0050954,121,0.16263085463381841
NYU_0050997,NYU_0050954,121,0.13048838743677471
NYU_0050998,NYU_0050954,121,0.1199036036814979
NYU_0050999,NYU_0050954,121,0.15278792796041168
NYU_0051000,NYU_0050954,121,0.12882034616494178
NYU_0051001,NYU_0050954,121,0.146910537467909
NYU_0051002,NYU_0050954,121,0.1721378169722822
NYU_0051003,NYU_0050954,121,0.15233014803577402
NYU_0051006,NYU_0050954,121,0.12832063135350597
NYU_0051007,NYU_0050954,121,0.16603652612408204
NYU_0051008,NYU_0050954,121,0.18031534879889308
NYU_0051009,NYU_0050954,121,0.089722562114166876
NYU_0051010,NYU_0050954,121,0.14134961361686221
NYU_0051011,NYU_0050954,121,0.14798225952198973
NYU_0051012,NYU_0050954,121,0.13982256483495514
NYU_0051013,NYU_0050954,121,0.17824946945574852
NYU_0051014,NYU_0050954,121,0.15318485802352444
NYU_0051015,NYU_0050954,121,0.090140924175825574
NYU_0051016,NYU_0050954,121,0.12982261709252035
NYU_0051017,NYU_0050954,121,0.1255569637603185
NYU_0051018,NYU_0050954,121,0.16357747121286964
NYU_0051019,NYU_0050954,121,0.14316973025002469
NYU_0051020,NYU_0050954,121,0.12845607705646478
NYU_0051021,NYU_0050954,121,0.12195878597467029
NYU_0051023,NYU_0050954,121,0.15976018395725775
NYU_0051024,NYU_0050954,121,0.12745372002795491
NYU_0051025,NYU_0050954,121,0.15748081590538374
NYU_0051026,NYU_0050954,121,0.14422196385001085
NYU_0051027,NYU_0050954,121,0.12568870923555631
NYU_0051028,NYU_0050954,121,0.10377531330849525
NYU_0051029,NYU_0050954,121,0.13033641084141501
NYU_0051030,NYU_0050954,121,0.17706698293709613
NYU_0051032,NYU_0050954,121,0.13875437455784656
NYU_0051033,NYU_0050954,121,0.11317978477581121
NYU_0051034,NYU_0050954,121,0.14996257737732888
NYU_0051035,NYU_0050954,121,0.1244930432525149
NYU_0051036,NYU_0050954,121,0.15640943864828918
NYU_0051038,NYU_0050954,121,0.13044402306499181
NYU_0051039,NYU_0050954,121,0.17343127278137635
NYU_0051040,NYU_0050954,121,0.11030671274999533
NYU_0051041,NYU_0050954,121,0.14063442598844039
NYU_0051042,NYU_0050954,121,0.15780204039593274
NYU_0051044,NYU_0050954,121,0.15639799643000393
NYU_0051045,NYU_0050954,121,0.14115597466017085
NYU_0051046,NYU_0050954,121,0.1357360825373059
NYU_0051047,NYU_0050954,121,0.12461320504782272
NYU_0051048,NYU_0050954,121,0.14829153980399071
NYU_0051049,NYU_0050954,121,0.12431982007291957
NYU_0051050,NYU_0050954,121,0.098309628895055276
NYU_0051051,NYU_0050954,121,0.12236242286705697
NYU_0051052,NYU_0050954,121,0.15521678321520385
NYU_0051053,NYU_0050954,121,0.11936122712424201
NYU_0051054,NYU_0050954,121,0.1138674819444527
NYU_0051055,NYU_0050954,121,0.13078152877822266
NYU_0051056,NYU_0050954,121,0.14851011934642105
NYU_0051057,NYU_0050954,121,0.14694200595632909
NYU_0051058,NYU_0050954,121,0.046532219944941208
NYU_0051059,NYU_0050954,121,0.078158338012330339
NYU_0051060,NYU_0050954,121,0.19724255643348101
NYU_0051061,NYU_0050954,121,0.13242406473934024
NYU_0051062,NYU_0050954,121,0.10268260444298705
NYU_0051063,NYU_0050954,121,0.12442138673773592
NYU_0051064,NYU_0050954,121,0.16118072397708125
NYU_0051065,NYU_0050954,121,0.11859973707201669
NYU_0051066,NYU_0050954,121,0.12507376249335844
NYU_0051067,NYU_0050954,121,0.11812840005159263
NYU_0051068,NYU_0050954,121,0.092467607829327794
NYU_0051069,NYU_0050954,121,0.13567976114365307
NYU_0051070,NYU_0050954,121,0.15831218436956535
NYU_0051071,NYU_0050954,121,0.088181165038431902
NYU_0051072,NYU_0050954,121,0.10976529901372081
NYU_0051073,NYU_0050954,121,0.15793384528360363
NYU_0051074,NYU_0050954,121,0.10866511696607453
NYU_0051075,NYU_0050954,121,0.16732187589492695
NYU_0051076,NYU_0050954,121,0.18309891140786239
NYU_0051077,NYU_0050954,121,0.15558243421416901
NYU_0051078,NYU_0050954,121,0.1603950877285992
NYU_0051079,NYU_0050954,121,0.17206408375397964
NYU_0051080,NYU_0050954,121,0.19298770154296779
NYU_0051081,NYU_0050954,121,0.12083388811613203
NYU_0051082,NYU_0050954,121,0.12187623555057897
NYU_0051083,NYU_0050954,121,0.1642888225292351
NYU_0051084,NYU_0050954,121,0.1514660539443031
NYU_0051085,NYU_0050954,121,0.14274593313019962
NYU_0051086,NYU_0050954,121,0.15108427043282502
NYU_0051087,NYU_0050954,121,0.14159737448127852
NYU_0051088,NYU_0050954,121,0.11131921628956992
NYU_0051089,NYU_0050954,121,0.16692730195366226
NYU_0051090,NYU_0050954,121,0.12930572602237242
NYU_0051091,NYU_0050954,121,0.18590223492757296
NYU_0051093,NYU_0050954,121,0.16436084339178192
NYU_0051094,NYU_0050954,121,0.17448137024416299
NYU_0051095,NYU_0050954,121,0.12666900246970236
NYU_0051096,NYU_0050954,121,0.12664837699308598
NYU_0051097,NYU_0050954,121,0.15659084471657805
NYU_0051098,NYU_0050954,121,0.13326992580120134
NYU_0051099,NYU_0050954,121,0.11566172806538831
NYU_0051100,NYU_0050954,121,0.16871694193848602
NYU_0051101,NYU_0050954,121,0.1066285816937035
NYU_0051102,NYU_0050954,121,0.20600354975030383
NYU_0051103,NYU_0050954,121,0.15562833684892755
NYU_0051104,NYU_0050954,121,0.15300705243393217
NYU_0051105,NYU_0050954,121,0.092211300890916156
NYU_0051106,NYU_0050954,121,0.11709859529414771
NYU_0051107,NYU_0050954,121,0.099599797239866825
NYU_0051109,NYU_0050954,121,0.10426286299850432
NYU_0051110,NYU_0050954,121,0.14208000271653695
NYU_0051111,NYU_0050954,121,0.16187757837200875
NYU_0051112,NYU_0050954,121,0.12643658285182277
NYU_0051113,NYU_0050954,121,0.1514909766357215
NYU_0051114,NYU_0050954,121,0.14178334012855423
NYU_0051116,NYU_0050954,121,0.14474880624618916
NYU_0051117,NYU_0050954,121,0.16864743379068758
NYU_0051118,NYU_0050954,121,0.089053431471138186
NYU_0051121,NYU_0050954,121,0.14794630529495523
NYU_0051122,NYU_0050954,121,0.15761292494430743
NYU_0051123,NYU_0050954,121,0.1496543359625965
NYU_0051124,NYU_0050954,121,0.12470282879801854
NYU_0051126,NYU_0050954,121,0.14442952932801412
NYU_0051127,NYU_0050954,121,0.14337376107105693
NYU_0051128,NYU_0050954,121,0.098843018385888187
NYU_0051129,NYU_0050954,121,0.11189555319162446
NYU_0051130,NYU_0050954,121,0.12861438190210711
NYU_0051131,NYU_0050954,121,0.17609028802014409
NYU_0051146,NYU_0050954,121,0.13897695442122618
NYU_0051147,NYU_0050954,121,0.15736400054836269
NYU_0051148,NYU_0050954,121,0.13155999049471365
NYU_0051149,NYU_0050954,121,0.13519044220586282
NYU_0051150,NYU_0050954,121,0.10333365888732501
NYU_0051151,NYU_0050954,121,0.13797518447144907
NYU_0051152,NYU_0050954,121,0.13982076904422241
NYU_0051153,NYU_0050954,121,0.18059770919530871
NYU_0051154,NYU_0050954,121,0.14006895623706106
NYU_0051155,NYU_0050954,121,0.085466921219757686
NYU_0051156,NYU_0050954,121,0.1369737754711671
NYU_0051159,NYU_0050954,121,0.20190025878299953
NYU_0050954,NYU_0050955,121,0.10359355174048085
NYU_0050956,NYU_0050955,121,0.094778843270184474
NYU_0050957,NYU_0050955,121,0.10938030626634276
NYU_0050958,NYU_0050955,121,0.14509358343640397
NYU_0050959,NYU_0050955,121,0.089749919196647029
NYU_0050960,NYU_0050955,121,0.11164972947349204
NYU_0050961,NYU_0050955,121,0.061708873147563799
NYU_0050962,NYU_0050955,121,0.10012622671418309
NYU_0050964,NYU_0050955,121,0.10788724244666352
NYU_0050965,NYU_0050955,121,0.14537622085527319
NYU_0050966,NYU_0050955,121,0.095595000685555931
NYU_0050967,NYU_0050955,121,0.12813688154274744
NYU_0050968,NYU_0050955,121,0.092708250506751161
NYU_0050969,NYU_0050955,121,0.10910036510840351
NYU_0050970,NYU_0050955,121,0.0945612597393857
NYU_0050972,NYU_0050955,121,0.12078451733212638
NYU_0050973,NYU_0050955,121,0.087328114071652765
NYU_0050974,NYU_0050955,121,0.086046947112179514
NYU_0050976,NYU_0050955,121,0.1086049511521742
NYU_0050977,NYU_0050955,121,0.10364715325343297
NYU_0050978,NYU_0050955,121,0.097645126399147505
NYU_0050979,NYU_0050955,121,0.11126593355933237
NYU_0050981,NYU_0050955,121,0.11492914711527738
NYU_0050982,NYU_0050955,121,0.130086639149743
NYU_0050983,NYU_0050955,121,0.10547980194023812
NYU_0050984,NYU_0050955,121,0.11436684047010004
NYU_0050985,NYU_0050955,121,0.12344475117075493
NYU_0050986,NYU_0050955,121,0.12687536846679914
NYU_0050987,NYU_0050955,121,0.095998094994697913
NYU_0050988,NYU_0050955,121,0.098934430786791705
NYU_0050989,NYU_0050955,121,0.10824831433647691
NYU_0050990,NYU_0050955,121,0.077408872478447868
NYU_0050991,NYU_0050955,121,0.11483612929733754
NYU_0050992,NYU_0050955,121,0.12381200746607766
NYU_0050993,NYU_0050955,121,0.14632560333591402
NYU_0050994,NYU_0050955,121,0.12764291303784436
NYU_0050995,NYU_0050955,121,0.12426988781951259
NYU_0050996,NYU_0050955,121,0.12254774965398685
NYU_0050997,NYU_0050955,121,0.12467433780945324
NYU_0050998,NYU_0050955,121,0.12088475707568026
NYU_0050999,NYU_0050955,121,0.11458262058054296
NYU_0051000,NYU_0050955,121,0.076188499233392298
NYU_0051001,NYU_0050955,121,0.12443007729616493
NYU_0051002,NYU_0050955,121,0.14628745311049757
NYU_0051003,NYU_0050955,121,0.11390451805580008
NYU_0051006,NYU_0050955,121,0.091897446644209485
NYU_0051007,NYU_0050955,121,0.11346616757679517
NYU_0051008,NYU_0050955,121,0.12793472911226053
NYU_0051009,NYU_0050955,121,0.07331949789342497
NYU_0051010,NYU_0050955,121,0.096615222582177959
NYU_0051011,NYU_0050955,121,0.13384713664617423
NYU_0051012,NYU_0050955,121,0.085602224608988434
NYU_0051013,NYU_0050955,121,0.13793145951905131
NYU_0051014,NYU_0050955,121,0.11100669652435834
NYU_0051015,NYU_0050955,121,0.067755182889523133
NYU_0051016,NYU_0050955,121,0.084505029283122604
NYU_0051017,NYU_0050955,121,0.089624250257453214
NYU_0051018,NYU_0050955,121,0.10916717985447881
NYU_0051019,NYU_0050955,121,0.11781337692130088
NYU_0051020,NYU_0050955,121,0.13446030357649344
NYU_0051021,NYU_0050955,121,0.097283114085469885
NYU_0051023,NYU_0050955,121,0.1158224499480692
NYU_0051024,NYU_0050955,121,0.10366581297342323
NYU_0051025,NYU_0050955,121,0.12604921211150819
NYU_0051026,NYU_0050955,121,0.092972862795067016
NYU_0051027,NYU_0050955,121,0.11791382995601785
NYU_0051028,NYU_0050955,121,0.062236033697428403
NYU_0051029,NYU_0050955,121,0.10643833974077901
NYU_0051030,NYU_0050955,121,0.16755716010690827
NYU_0051032,NYU_0050955,121,0.1104519251786575
NYU_0051033,NYU_0050955,121,0.11862155149371742
NYU_0051034,NYU_0050955,121,0.12371507632145944
NYU_0051035,NYU_0050955,121,0.13925709161560978
NYU_0051036,NYU_0050955,121,0.12591109240074905
NYU_0051038,NYU_0050955,121,0.11845429817458415
NYU_0051039,NYU_0050955,121,0.12758366617549519
NYU_0051040,NYU_0050955,121,0.075403454811145548
NYU_0051041,NYU_0050955,121,0.12893689846273981
NYU_0051042,NYU_0050955,121,0.10395762420256709
NYU_0051044,NYU_0050955,121,0.11127129911442996
NYU_0051045,NYU_0050955,121,0.13725141394397969
NYU_0051046,NYU_0050955,121,0.095510033678249603
NYU_0051047,NYU_0050955,121,0.083936174192764959
NYU_0051048,NYU_0050955,121,0.087986166833924614
NYU_0051049,NYU_0050955,121,0.10798038802284211
NYU_0051050,NYU_0050955,121,0.092442335898483066
NYU_0051051,NYU_0050955,121,0.096461747082808302
NYU_0051052,NYU_0050955,121,0.13853216399651835
NYU_0051053,NYU_0050955,121,0.096482889428999935
NYU_0051054,NYU_0050955,121,0.11210875646423572
NYU_0051055,NYU_0050955,121,0.098482788018115122
NYU_0051056,NYU_0050955,121,0.12016392302141891
NYU_0051057,NYU_0050955,121,0.11440931685449213
NYU_0051058,NYU_0050955,121,0.07051107133473157
NYU_0051059,NYU_0050955,121,0.053938681846154073
NYU_0051060,NYU_0050955,121,0.13414333312046725
NYU_0051061,NYU_0050955,121,0.10659050308422206
NYU_0051062,NYU_0050955,121,0.086644263188203174
NYU_0051063,NYU_0050955,121,0.091918967225416176
NYU_0051064,NYU_0050955,121,0.13703062129539276
NYU_0051065,NYU_0050955,121,0.097041912259563823
NYU_0051066,NYU_0050955,121,0.09904424509556807
NYU_0051067,NYU_0050955,121,0.096941324393386444
NYU_0051068,NYU_0050955,121,0.090452782193377532
NYU_0051069,NYU_0050955,121,0.12856829187822649
NYU_0051070,NYU_0050955,121,0.12651246531817614
NYU_0051071,NYU_0050955,121,0.0805760931356196
NYU_0051072,NYU_0050955,121,0.087196587326835245
NYU_0051073,NYU_0050955,121,0.12320198621400584
NYU_0051074,NYU_0050955,121,0.09962275864877336
NYU_0051075,NYU_0050955,121,0.12160128365178231
NYU_0051076,NYU_0050955,121,0.12116290889024958
NYU_0051077,NYU_0050955,121,0.12905881580290132
NYU_0051078,NYU_0050955,121,0.11403882385522471
NYU_0051079,NYU_0050955,121,0.13800028324134736
NYU_0051080,NYU_0050955,121,0.14071387847232641
NYU_0051081,NYU_0050955,121,0.10321165571496145
NYU_0051082,NYU_0050955,121,0.086012057944329881
NYU_0051083,NYU_0050955,121,0.1422425087259559
NYU_0051084,NYU_0050955,121,0.11493547643449757
NYU_0051085,NYU_0050955,121,0.10680430131050316
NYU_0051086,NYU_0050955,121,0.13657480397926197
NYU_0051087,NYU_0050955,121,0.094418251718183036
NYU_0051088,NYU_0050955,121,0.12058015319401738
NYU_0051089,NYU_0050955,121,0.13543348758281487
NYU_0051090,NYU_0050955,121,0.13508739233880074
NYU_0051091,NYU_0050955,121,0.14818510996804013
NYU_0051093,NYU_0050955,121,0.1254365796248848
NYU_0051094,NYU_0050955,121,0.14049050990236869
NYU_0051095,NYU_0050955,121,0.11351001981737228
NYU_0051096,NYU_0050955,121,0.091291975264822425
NYU_0051097,NYU_0050955,121,0.14322790055066575
NYU_0051098,NYU_0050955,121,0.098924082309521863
NYU_0051099,NYU_0050955,121,0.10897628870707883
NYU_0051100,NYU_0050955,121,0.15042550974743207
NYU_0051101,NYU_0050955,121,0.12244308648449739
NYU_0051102,NYU_0050955,121,0.14846607285562469
NYU_0051103,NYU_0050955,121,0.12807295434036675
NYU_0051104,NYU_0050955,121,0.102626168964138
NYU_0051105,NYU_0050955,121,0.094635724993431786
NYU_0051106,NYU_0050955,121,0.11925650134013534
NYU_0051107,NYU_0050955,121,0.07888704530156096
NYU_0051109,NYU_0050955,121,0.094046173337273442
NYU_0051110,NYU_0050955,121,0.078959435945854431
NYU_0051111,NYU_0050955,121,0.14069302792346755
NYU_0051112,NYU_0050955,121,0.10469592933145394
NYU_0051113,NYU_0050955,121,0.11730384819683669
NYU_0051114,NYU_0050955,121,0.10225336541728623
NYU_0051116,NYU_0050955,121,0.1004791771199377
NYU_0051117,NYU_0050955,121,0.14018762666155005
NYU_0051118,NYU_0050955,121,0.040553173426753776
NYU_0051121,NYU_0050955,121,0.097822829522679691
NYU_0051122,NYU_0050955,121,0.12496606662036165
NYU_0051123,NYU_0050955,121,0.10768290352496379
NYU_0051124,NYU_0050955,121,0.1005597562146608
NYU_0051126,NYU_0050955,121,0.12247126096457003
NYU_0051127,NYU_0050955,121,0.12413639930410729
NYU_0051128,NYU_0050955,121,0.11399142233306626
NYU_0051129,NYU_0050955,121,0.11205493383037426
NYU_0051130,NYU_0050955,121,0.089700402185760905
NYU_0051131,NYU_0050955,121,0.1501198972794969
NYU_0051146,NYU_0050955,121,0.081690765527645648
NYU_0051147,NYU_0050955,121,0.13226739654021702
NYU_0051148,NYU_0050955,121,0.093251835502310393
NYU_0051149,NYU_0050955,121,0.10008111753594234
NYU_0051150,NYU_0050955,121,0.088301198335498668
NYU_0051151,NYU_0050955,121,0.10235647101410703
NYU_0051152,NYU_0050955,121,0.096354450360166211
NYU_0051153,NYU_0050955,121,0.10127329535869597
NYU_0051154,NYU_0050955,121,0.12787339689629204
NYU_0051155,NYU_0050955,121,0.10622801789229402
NYU_0051156,NYU_0050955,121,0.10755794843378233
NYU_0051159,NYU_0050955,121,0.15366944539260408
NYU_0050954,NYU_0050956,121,0.10573908890892794
NYU_0050955,NYU_0050956,121,0.094778843270184474
NYU_0050957,NYU_0050956,121,0.10630808170784188
NYU_0050958,NYU_0050956,121,0.14969847392073982
NYU_0050959,NYU_0050956,121,0.10830018971149453
NYU_0050960,NYU_0050956,121,0.11202163296922364
NYU_0050961,NYU_0050956,121,0.094692313168132036
NYU_0050962,NYU_0050956,121,0.081889361497390248
NYU_0050964,NYU_0050956,121,0.11021355190876038
NYU_0050965,NYU_0050956,121,0.1422904495022824
NYU_0050966,NYU_0050956,121,0.086467692804393551
NYU_0050967,NYU_0050956,121,0.14734436537333884
NYU_0050968,NYU_0050956,121,0.083682490208904697
NYU_0050969,NYU_0050956,121,0.11705577636146119
NYU_0050970,NYU_0050956,121,0.11091472742452596
NYU_0050972,NYU_0050956,121,0.15233986420045889
NYU_0050973,NYU_0050956,121,0.087416992066111629
NYU_0050974,NYU_0050956,121,0.090534270881348036
NYU_0050976,NYU_0050956,121,0.13294395106704107
NYU_0050977,NYU_0050956,121,0.12627268777345649
NYU_0050978,NYU_0050956,121,0.11433827541486138
NYU_0050979,NYU_0050956,121,0.12171929804892723
NYU_0050981,NYU_0050956,121,0.1221743479031642
NYU_0050982,NYU_0050956,121,0.14080592739889525
NYU_0050983,NYU_0050956,121,0.14030750777472617
NYU_0050984,NYU_0050956,121,0.12678157579738264
NYU_0050985,NYU_0050956,121,0.11429022986580407
NYU_0050986,NYU_0050956,121,0.14372573058246385
NYU_0050987,NYU_0050956,121,0.12182130998594475
NYU_0050988,NYU_0050956,121,0.073303439949648205
NYU_0050989,NYU_0050956,121,0.11672449483881131
NYU_0050990,NYU_0050956,121,0.074610306922779784
NYU_0050991,NYU_0050956,121,0.11316175378709402
NYU_0050992,NYU_0050956,121,0.14008050465861754
NYU_0050993,NYU_0050956,121,0.14068982465771337
NYU_0050994,NYU_0050956,121,0.13800105864550535
NYU_0050995,NYU_0050956,121,0.12501722947176053
NYU_0050996,NYU_0050956,121,0.14283145236597417
NYU_0050997,NYU_0050956,121,0.1186084164076569
NYU_0050998,NYU_0050956,121,0.11839664250500366
NYU_0050999,NYU_0050956,121,0.1457461473864356
NYU_0051000,NYU_0050956,121,0.10868274668800981
NYU_0051001,NYU_0050956,121,0.11242507934929478
NYU_0051002,NYU_0050956,121,0.15049794550875356
NYU_0051003,NYU_0050956,121,0.14471587514826073
NYU_0051006,NYU_0050956,121,0.12687582024337585
NYU_0051007,NYU_0050956,121,0.1160216344129833
NYU_0051008,NYU_0050956,121,0.1575210938405977
NYU_0051009,NYU_0050956,121,0.080643179847069243
NYU_0051010,NYU_0050956,121,0.12519526268407777
NYU_0051011,NYU_0050956,121,0.14461928795750106
NYU_0051012,NYU_0050956,121,0.10164633192046058
NYU_0051013,NYU_0050956,121,0.16611012623375199
NYU_0051014,NYU_0050956,121,0.13039189370192614
NYU_0051015,NYU_0050956,121,0.084061696279357806
NYU_0051016,NYU_0050956,121,0.12771180312563213
NYU_0051017,NYU_0050956,121,0.13213290394622645
NYU_0051018,NYU_0050956,121,0.14177119970188357
NYU_0051019,NYU_0050956,121,0.12477089469481639
NYU_0051020,NYU_0050956,121,0.11608459222638098
NYU_0051021,NYU_0050956,121,0.1214764667700611
NYU_0051023,NYU_0050956,121,0.12687750865977651
NYU_0051024,NYU_0050956,121,0.11850472326414978
NYU_0051025,NYU_0050956,121,0.12467611078050922
NYU_0051026,NYU_0050956,121,0.098697376114942434
NYU_0051027,NYU_0050956,121,0.13179000669178048
NYU_0051028,NYU_0050956,121,0.096790031302645185
NYU_0051029,NYU_0050956,121,0.14178569425904231
NYU_0051030,NYU_0050956,121,0.15410480462175749
NYU_0051032,NYU_0050956,121,0.148795488650348
NYU_0051033,NYU_0050956,121,0.1008842473690994
NYU_0051034,NYU_0050956,121,0.1284096165025671
NYU_0051035,NYU_0050956,121,0.13806873267123018
NYU_0051036,NYU_0050956,121,0.15249266753429044
NYU_0051038,NYU_0050956,121,0.089270221575742284
NYU_0051039,NYU_0050956,121,0.13826759089073321
NYU_0051040,NYU_0050956,121,0.098392835622229169
NYU_0051041,NYU_0050956,121,0.12987919646004473
NYU_0051042,NYU_0050956,121,0.1311264243152401
NYU_0051044,NYU_0050956,121,0.12368780924796501
NYU_0051045,NYU_0050956,121,0.14208826805549055
NYU_0051046,NYU_0050956,121,0.098765824063024463
NYU_0051047,NYU_0050956,121,0.096819052102269501
NYU_0051048,NYU_0050956,121,0.1314607045982854
NYU_0051049,NYU_0050956,121,0.12168394471668509
NYU_0051050,NYU_0050956,121,0.075149726492965821
NYU_0051051,NYU_0050956,121,0.10979045884343272
NYU_0051052,NYU_0050956,121,0.12413087836162212
NYU_0051053,NYU_0050956,121,0.10030458974802699
NYU_0051054,NYU_0050956,121,0.13834734537060525
NYU_0051055,NYU_0050956,121,0.097049204872293821
NYU_0051056,NYU_0050956,121,0.11680546186961724
NYU_0051057,NYU_0050956,121,0.1263377836107521
NYU_0051058,NYU_0050956,121,0.068134067959194661
NYU_0051059,NYU_0050956,121,0.072136538794476068
NYU_0051060,NYU_0050956,121,0.13661296752312113
NYU_0051061,NYU_0050956,121,0.12407549364226733
NYU_0051062,NYU_0050956,121,0.12171017942669701
NYU_0051063,NYU_0050956,121,0.13228088183625225
NYU_0051064,NYU_0050956,121,0.13555406208931559
NYU_0051065,NYU_0050956,121,0.12385852580822108
NYU_0051066,NYU_0050956,121,0.10312195000521591
NYU_0051067,NYU_0050956,121,0.094540194592115795
NYU_0051068,NYU_0050956,121,0.087601468472678509
NYU_0051069,NYU_0050956,121,0.15035466130237021
NYU_0051070,NYU_0050956,121,0.14701896654066698
NYU_0051071,NYU_0050956,121,0.099078183919581661
NYU_0051072,NYU_0050956,121,0.097713070721131057
NYU_0051073,NYU_0050956,121,0.13213755198415719
NYU_0051074,NYU_0050956,121,0.115604126398649
NYU_0051075,NYU_0050956,121,0.12411525009279865
NYU_0051076,NYU_0050956,121,0.13974092615971856
NYU_0051077,NYU_0050956,121,0.16114357990657197
NYU_0051078,NYU_0050956,121,0.15327142700064161
NYU_0051079,NYU_0050956,121,0.16664434733033048
NYU_0051080,NYU_0050956,121,0.14754321590095834
NYU_0051081,NYU_0050956,121,0.12191150417853111
NYU_0051082,NYU_0050956,121,0.11670437271017256
NYU_0051083,NYU_0050956,121,0.12379370903981249
NYU_0051084,NYU_0050956,121,0.14739249242992103
NYU_0051085,NYU_0050956,121,0.13517760910369264
NYU_0051086,NYU_0050956,121,0.10439358038443032
NYU_0051087,NYU_0050956,121,0.10787166336113255
NYU_0051088,NYU_0050956,121,0.12499041434480421
NYU_0051089,NYU_0050956,121,0.13732743545987114
NYU_0051090,NYU_0050956,121,0.13194199280756519
NYU_0051091,NYU_0050956,121,0.15202382022999206
NYU_0051093,NYU_0050956,121,0.14697911341004699
NYU_0051094,NYU_0050956,121,0.14360219137634359
NYU_0051095,NYU_0050956,121,0.14291365785923149
NYU_0051096,NYU_0050956,121,0.13168443994530565
NYU_0051097,NYU_0050956,121,0.1299972571718499
NYU_0051098,NYU_0050956,121,0.1215369660830536
NYU_0051099,NYU_0050956,121,0.11333764717674652
NYU_0051100,NYU_0050956,121,0.16354638636450483
NYU_0051101,NYU_0050956,121,0.11475677321720119
