train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,160,0.059539654064142085
NYU_0050956,NYU_0050954,160,0.054293168594198547
NYU_0050957,NYU_0050954,160,0.066566463752083041
NYU_0050958,NYU_0050954,160,0.061619607735808046
NYU_0050959,NYU_0050954,160,0.021520996751473336
NYU_0050960,NYU_0050954,160,0.03260150264639787
NYU_0050961,NYU_0050954,160,0.029480732680496613
NYU_0050962,NYU_0050954,160,0.052866363676374283
NYU_0050964,NYU_0050954,160,0.089406129092072323
NYU_0050965,NYU_0050954,160,0.05339625823752582
NYU_0050966,NYU_0050954,160,0.0050976716692434469
NYU_0050967,NYU_0050954,160,0.078038684255278531
NYU_0050968,NYU_0050954,160,0.043148989772894844
NYU_0050969,NYU_0050954,160,0.067652463936944005
NYU_0050970,NYU_0050954,160,0.048935137124484517
NYU_0050972,NYU_0050954,160,0.097039142072315981
NYU_0050973,NYU_0050954,160,0.052806794149559161
NYU_0050974,NYU_0050954,160,0.081276541085098811
NYU_0050976,NYU_0050954,160,0.056871281772830871
NYU_0050977,NYU_0050954,160,0.056849999818943411
NYU_0050978,NYU_0050954,160,0.072128092753288769
NYU_0050979,NYU_0050954,160,0.056877183853555377
NYU_0050981,NYU_0050954,160,0.061750991908729888
NYU_0050982,NYU_0050954,160,0.051907957644369153
NYU_0050983,NYU_0050954,160,0.060719440557357555
NYU_0050984,NYU_0050954,160,0.065334973355433201
NYU_0050985,NYU_0050954,160,0.048348455586262003
NYU_0050986,NYU_0050954,160,0.01820971740078435
NYU_0050987,NYU_0050954,160,0.055524099393885848
NYU_0050988,NYU_0050954,160,0.033810850536370042
NYU_0050989,NYU_0050954,160,0.052604834812847209
NYU_0050990,NYU_0050954,160,0.043653411180453017
NYU_0050991,NYU_0050954,160,0.02743980034887511
NYU_0050992,NYU_0050954,160,0.081532929981159866
NYU_0050993,NYU_0050954,160,0.12222919212575513
NYU_0050994,NYU_0050954,160,0.021697542423560461
NYU_0050995,NYU_0050954,160,0.098113966056651944
NYU_0050996,NYU_0050954,160,0.041611066140977995
NYU_0050997,NYU_0050954,160,0.053846268682105076
NYU_0050998,NYU_0050954,160,0.074831936139018285
NYU_0050999,NYU_0050954,160,0.085035516609526324
NYU_0051000,NYU_0050954,160,0.04641395035868949
NYU_0051001,NYU_0050954,160,0.06573258224752096
NYU_0051002,NYU_0050954,160,0.041409456441444045
NYU_0051003,NYU_0050954,160,0.082169813272387288
NYU_0051006,NYU_0050954,160,0.079339956582409069
NYU_0051007,NYU_0050954,160,0.073949809622157858
NYU_0051008,NYU_0050954,160,0.054338443821729684
NYU_0051009,NYU_0050954,160,0.011788472776996749
NYU_0051010,NYU_0050954,160,0.05610164638056403
NYU_0051011,NYU_0050954,160,0.064185320118982855
NYU_0051012,NYU_0050954,160,0.093613307281271804
NYU_0051013,NYU_0050954,160,0.04360094459665987
NYU_0051014,NYU_0050954,160,0.067051724626850356
NYU_0051015,NYU_0050954,160,0.0010390310444351267
NYU_0051016,NYU_0050954,160,0.036767962641268304
NYU_0051017,NYU_0050954,160,0.062649083066624145
NYU_0051018,NYU_0050954,160,0.061126132857688385
NYU_0051019,NYU_0050954,160,0.049993429794973954
NYU_0051020,NYU_0050954,160,0.10481577943607767
NYU_0051021,NYU_0050954,160,0.057427223036840967
NYU_0051023,NYU_0050954,160,0.041967485879899527
NYU_0051024,NYU_0050954,160,0.056429152315960497
NYU_0051025,NYU_0050954,160,0.049991428123567654
NYU_0051026,NYU_0050954,160,0.054508158888376172
NYU_0051027,NYU_0050954,160,0.053583830567060634
NYU_0051028,NYU_0050954,160,0.041378539816007205
NYU_0051029,NYU_0050954,160,0.023545078233453639
NYU_0051030,NYU_0050954,160,0.051288391934570639
