train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,25,0.61427081396217442
NYU_0050956,NYU_0050954,25,0.6593654408206101
NYU_0050957,NYU_0050954,25,0.480976912465857
NYU_0050958,NYU_0050954,25,0.52434738110372447
NYU_0050959,NYU_0050954,25,0.58309057798638997
NYU_0050960,NYU_0050954,25,0.65164258710888201
NYU_0050961,NYU_0050954,25,0.39184026138954792
NYU_0050962,NYU_0050954,25,0.48497645505765036
NYU_0050964,NYU_0050954,25,0.53928106907135065
NYU_0050965,NYU_0050954,25,0.63387574574952654
NYU_0050966,NYU_0050954,25,0.47367854322989295
NYU_0050967,NYU_0050954,25,0.38065107104261886
NYU_0050968,NYU_0050954,25,0.55665110974053134
NYU_0050969,NYU_0050954,25,0.67315690080865997
NYU_0050970,NYU_0050954,25,0.5280833857391577
NYU_0050972,NYU_0050954,25,0.69376472440960257
NYU_0050973,NYU_0050954,25,0.57292707898301976
NYU_0050974,NYU_0050954,25,0.49666695965396712
NYU_0050976,NYU_0050954,25,0.55833393091101535
NYU_0050977,NYU_0050954,25,0.4363091890970282
NYU_0050978,NYU_0050954,25,0.45783498720064492
NYU_0050979,NYU_0050954,25,0.67783675484643324
NYU_0050981,NYU_0050954,25,0.63937687489459116
NYU_0050982,NYU_0050954,25,0.57478443495808518
NYU_0050983,NYU_0050954,25,0.5627522319167696
NYU_0050984,NYU_0050954,25,0.49534178485400171
NYU_0050985,NYU_0050954,25,0.63879306739738295
NYU_0050986,NYU_0050954,25,0.6512473747394758
NYU_0050987,NYU_0050954,25,0.56317512241986456
NYU_0050988,NYU_0050954,25,0.59358196972663069
NYU_0050989,NYU_0050954,25,0.61357591400677303
NYU_0050990,NYU_0050954,25,0.65024063036184021
NYU_0050991,NYU_0050954,25,0.56684441605621616
NYU_0050992,NYU_0050954,25,0.5621945892636353
NYU_0050993,NYU_0050954,25,0.53925604951601336
NYU_0050994,NYU_0050954,25,0.61864420630424743
NYU_0050995,NYU_0050954,25,0.58999494984205514
NYU_0050996,NYU_0050954,25,0.58678010886846033
NYU_0050997,NYU_0050954,25,0.52089898573640425
