train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,17,0.13469265978908068
NYU_0050956,NYU_0050954,17,0.17011007306861547
NYU_0050957,NYU_0050954,17,0.14102867284466167
NYU_0050958,NYU_0050954,17,0.13960566885702724
NYU_0050959,NYU_0050954,17,0.13034226420108297
NYU_0050960,NYU_0050954,17,0.14222140066861128
NYU_0050961,NYU_0050954,17,0.10081469518713501
NYU_0050962,NYU_0050954,17,0.12616749970947982
NYU_0050964,NYU_0050954,17,0.10833938539071315
NYU_0050965,NYU_0050954,17,0.15339433264785518
NYU_0050966,NYU_0050954,17,0.13951676131222887
NYU_0050967,NYU_0050954,17,0.10576360393833574
NYU_0050968,NYU_0050954,17,0.10409836035477342
NYU_0050969,NYU_0050954,17,0.15912326809160371
NYU_0050970,NYU_0050954,17,0.14514678717509291
NYU_0050972,NYU_0050954,17,0.11895276602533156
NYU_0050973,NYU_0050954,17,0.11264975663650119
NYU_0050974,NYU_0050954,17,0.13124701873880329
NYU_0050976,NYU_0050954,17,0.13824799154794426
NYU_0050977,NYU_0050954,17,0.06190112447643592
NYU_0050978,NYU_0050954,17,0.12078894522626517
NYU_0050979,NYU_0050954,17,0.15168754771824874
NYU_0050981,NYU_0050954,17,0.12976390713163727
NYU_0050982,NYU_0050954,17,0.098367172366913433
NYU_0050983,NYU_0050954,17,0.11941638515538752
NYU_0050984,NYU_0050954,17,0.12780053312461612
NYU_0050985,NYU_0050954,17,0.14706261301450468
NYU_0050986,NYU_0050954,17,0.097098211321029762
NYU_0050987,NYU_0050954,17,0.11573588978163776
NYU_0050988,NYU_0050954,17,0.14286697992195269
NYU_0050989,NYU_0050954,17,0.16511740301551242
NYU_0050990,NYU_0050954,17,0.10287738468626711
NYU_0050991,NYU_0050954,17,0.1214556271489506
NYU_0050992,NYU_0050954,17,0.13042260511841614
NYU_0050993,NYU_0050954,17,0.13464589684724892
NYU_0050994,NYU_0050954,17,0.12363894245024139
NYU_0050995,NYU_0050954,17,0.13466113992077006
NYU_0050996,NYU_0050954,17,0.12604164224853251
NYU_0050997,NYU_0050954,17,0.1099841399646687
NYU_0050998,NYU_0050954,17,0.10485683519219582
NYU_0050999,NYU_0050954,17,0.14823853863452796
NYU_0051000,NYU_0050954,17,0.09596365401086937
NYU_0051001,NYU_0050954,17,0.12419772001197779
NYU_0051002,NYU_0050954,17,0.1496464251312056
NYU_0051003,NYU_0050954,17,0.1041467674048054
NYU_0051006,NYU_0050954,17,0.10530107741538357
NYU_0051007,NYU_0050954,17,0.1009734359530821
NYU_0051008,NYU_0050954,17,0.1344946548449848
NYU_0051009,NYU_0050954,17,0.11188650380031465
NYU_0051010,NYU_0050954,17,0.097731022626314445
NYU_0051011,NYU_0050954,17,0.13424947202807039
NYU_0051012,NYU_0050954,17,0.13223042895484438
NYU_0051013,NYU_0050954,17,0.12165032221859458
NYU_0051014,NYU_0050954,17,0.14899904056590921
NYU_0051015,NYU_0050954,17,0.088787972752487301
NYU_0051016,NYU_0050954,17,0.096973402803340283
NYU_0051017,NYU_0050954,17,0.08682397178203817
NYU_0051018,NYU_0050954,17,0.14112667572461207
NYU_0051019,NYU_0050954,17,0.10314864698313254
NYU_0051020,NYU_0050954,17,0.11557513042000844
NYU_0051021,NYU_0050954,17,0.1377360339662784
NYU_0051023,NYU_0050954,17,0.12202580616355231
NYU_0051024,NYU_0050954,17,0.10310341871498002
NYU_0051025,NYU_0050954,17,0.12698505831139043
NYU_0051026,NYU_0050954,17,0.12630833046410009
NYU_0051027,NYU_0050954,17,0.087011645983204655
NYU_0051028,NYU_0050954,17,0.077938110632382915
NYU_0051029,NYU_0050954,17,0.10944845295904276
NYU_0051030,NYU_0050954,17,0.14800101749560113
NYU_0051032,NYU_0050954,17,0.10381638411022502
NYU_0051033,NYU_0050954,17,0.16023714829746136
NYU_0051034,NYU_0050954,17,0.087837728014463948
NYU_0051035,NYU_0050954,17,0.11696736664497907
NYU_0051036,NYU_0050954,17,0.114348724574751
NYU_0051038,NYU_0050954,17,0.078226664591541095
NYU_0051039,NYU_0050954,17,0.10401776016318541
NYU_0051040,NYU_0050954,17,0.10649734982555471
NYU_0051041,NYU_0050954,17,0.10648322749747649
NYU_0051042,NYU_0050954,17,0.11881972634385332
NYU_0051044,NYU_0050954,17,0.14405522527340262
NYU_0051045,NYU_0050954,17,0.11393752669203115
NYU_0051046,NYU_0050954,17,0.12730589567902872
NYU_0051047,NYU_0050954,17,0.12570322896542041
NYU_0051048,NYU_0050954,17,0.11549353816810018
NYU_0051049,NYU_0050954,17,0.11409165396411607
NYU_0051050,NYU_0050954,17,0.16882600113774968
NYU_0051051,NYU_0050954,17,0.18001734940195757
NYU_0051052,NYU_0050954,17,0.16326191790565486
NYU_0051053,NYU_0050954,17,0.15341412525012782
NYU_0051054,NYU_0050954,17,0.13278139345898096
NYU_0051055,NYU_0050954,17,0.10309104889952646
NYU_0051056,NYU_0050954,17,0.14347247366728319
NYU_0051057,NYU_0050954,17,0.13818711274593118
NYU_0051058,NYU_0050954,17,0.12661870691499408
NYU_0051059,NYU_0050954,17,0.16540863426411886
NYU_0051060,NYU_0050954,17,0.15256126055505778
NYU_0051061,NYU_0050954,17,0.11851231804868384
NYU_0051062,NYU_0050954,17,0.13709672379748422
NYU_0051063,NYU_0050954,17,0.12732753628723148
NYU_0051064,NYU_0050954,17,0.11271856194915388
