train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,117,0.44043442610096739
NYU_0050956,NYU_0050954,117,0.70374948591954478
NYU_0050957,NYU_0050954,117,0.73000301641039045
NYU_0050958,NYU_0050954,117,0.62027183851038792
NYU_0050959,NYU_0050954,117,0.67200838218901227
NYU_0050960,NYU_0050954,117,0.40246157862952991
NYU_0050961,NYU_0050954,117,0.74613834006876634
NYU_0050962,NYU_0050954,117,0.68663861910973123
NYU_0050964,NYU_0050954,117,0.63508561237335392
NYU_0050965,NYU_0050954,117,0.65697811546692408
NYU_0050966,NYU_0050954,117,0.63811962510248921
NYU_0050967,NYU_0050954,117,0.67756482126481599
NYU_0050968,NYU_0050954,117,0.66284489046821993
NYU_0050969,NYU_0050954,117,0.66889057167460131
NYU_0050970,NYU_0050954,117,0.60012482302712578
NYU_0050972,NYU_0050954,117,0.60690582465269294
NYU_0050973,NYU_0050954,117,0.74912138836166475
NYU_0050974,NYU_0050954,117,0.61507554765310657
NYU_0050976,NYU_0050954,117,0.749254840046229
NYU_0050977,NYU_0050954,117,0.71078227021469331
NYU_0050978,NYU_0050954,117,0.54094555258794863
NYU_0050979,NYU_0050954,117,0.72735597780089323
NYU_0050981,NYU_0050954,117,0.61364170603652612
NYU_0050982,NYU_0050954,117,0.56466117619602951
NYU_0050983,NYU_0050954,117,0.665718040206429
NYU_0050984,NYU_0050954,117,0.6755590867520882
NYU_0050985,NYU_0050954,117,0.6126542083038774
NYU_0050986,NYU_0050954,117,0.68905000129494076
NYU_0050987,NYU_0050954,117,0.71507159062595482
NYU_0050988,NYU_0050954,117,0.68387780592548209
NYU_0050989,NYU_0050954,117,0.68300126791619264
NYU_0050990,NYU_0050954,117,0.77349516832539533
NYU_0050991,NYU_0050954,117,0.59353753253255204
NYU_0050992,NYU_0050954,117,0.67330040952282388
NYU_0050993,NYU_0050954,117,0.7071156537107397
NYU_0050994,NYU_0050954,117,0.53564413262786192
NYU_0050995,NYU_0050954,117,0.64795114423851452
NYU_0050996,NYU_0050954,117,0.56196767700170325
NYU_0050997,NYU_0050954,117,0.65344378910260126
NYU_0050998,NYU_0050954,117,0.62780234907178478
NYU_0050999,NYU_0050954,117,0.66797743573010038
NYU_0051000,NYU_0050954,117,0.68064801122528207
NYU_0051001,NYU_0050954,117,0.60435306211375706
NYU_0051002,NYU_0050954,117,0.69523883753689908
NYU_0051003,NYU_0050954,117,0.66254870006435018
NYU_0051006,NYU_0050954,117,0.47684488548121901
NYU_0051007,NYU_0050954,117,0.49690260137765674
NYU_0051008,NYU_0050954,117,0.68531224849657202
NYU_0051009,NYU_0050954,117,0.61708940333821605
NYU_0051010,NYU_0050954,117,0.63923559711980771
NYU_0051011,NYU_0050954,117,0.66474798166918658
NYU_0051012,NYU_0050954,117,0.68633337009485018
NYU_0051013,NYU_0050954,117,0.68110976610313245
NYU_0051014,NYU_0050954,117,0.6949497860823024
NYU_0051015,NYU_0050954,117,0.76816214058829224
NYU_0051016,NYU_0050954,117,0.69669230921416214
NYU_0051017,NYU_0050954,117,0.44603052218547157
NYU_0051018,NYU_0050954,117,0.68927900719676172
NYU_0051019,NYU_0050954,117,0.62927489594818864
NYU_0051020,NYU_0050954,117,0.69338688820519268
NYU_0051021,NYU_0050954,117,0.41542433969813664
NYU_0051023,NYU_0050954,117,0.58697544053769324
NYU_0051024,NYU_0050954,117,0.67757137808198087
NYU_0051025,NYU_0050954,117,0.70213910128989687
NYU_0051026,NYU_0050954,117,0.48057496276449874
NYU_0051027,NYU_0050954,117,0.66913463368134174
NYU_0051028,NYU_0050954,117,0.66468605747742249
NYU_0051029,NYU_0050954,117,0.68161234755972777
NYU_0051030,NYU_0050954,117,0.59374691926619205
NYU_0051032,NYU_0050954,117,0.69489239024364913
NYU_0051033,NYU_0050954,117,0.5992419768039513
NYU_0051034,NYU_0050954,117,0.73605194944096275
NYU_0051035,NYU_0050954,117,0.7156315592906668
NYU_0051036,NYU_0050954,117,0.75266763692465932
NYU_0051038,NYU_0050954,117,0.56362887474524459
NYU_0051039,NYU_0050954,117,0.73489434662368869
NYU_0051040,NYU_0050954,117,0.64998725100894239
NYU_0051041,NYU_0050954,117,0.68806204003606553
NYU_0051042,NYU_0050954,117,0.70297221532086196
NYU_0051044,NYU_0050954,117,0.66322393592323514
NYU_0051045,NYU_0050954,117,0.60131818512555013
NYU_0051046,NYU_0050954,117,0.65592355050886197
NYU_0051047,NYU_0050954,117,0.66794542164529402
NYU_0051048,NYU_0050954,117,0.77185885562218015
NYU_0051049,NYU_0050954,117,0.71330020958323437
NYU_0051050,NYU_0050954,117,0.70473763296621594
NYU_0051051,NYU_0050954,117,0.50916895245910243
NYU_0051052,NYU_0050954,117,0.59756616428904052
NYU_0051053,NYU_0050954,117,0.76510020944863433
NYU_0051054,NYU_0050954,117,0.5932687954168836
NYU_0051055,NYU_0050954,117,0.61935544758171202
NYU_0051056,NYU_0050954,117,0.62950410535869261
NYU_0051057,NYU_0050954,117,0.61993905215344258
NYU_0051058,NYU_0050954,117,0.57343575085502407
NYU_0051059,NYU_0050954,117,0.61916413131577686
NYU_0051060,NYU_0050954,117,0.63246244797605977
NYU_0051061,NYU_0050954,117,0.65122725718078078
NYU_0051062,NYU_0050954,117,0.59391833071191136
NYU_0051063,NYU_0050954,117,0.62328394564951328
NYU_0051064,NYU_0050954,117,0.70322341994211468
NYU_0051065,NYU_0050954,117,0.73559041436109651
NYU_0051066,NYU_0050954,117,0.54623362830482047
NYU_0051067,NYU_0050954,117,0.57046473263251407
NYU_0051068,NYU_0050954,117,0.64467050681345828
NYU_0051069,NYU_0050954,117,0.60199876523686868
NYU_0051070,NYU_0050954,117,0.55743342956570563
NYU_0051071,NYU_0050954,117,0.55081900000528072
NYU_0051072,NYU_0050954,117,0.54113808654023343
NYU_0051073,NYU_0050954,117,0.74535539499107484
NYU_0051074,NYU_0050954,117,0.628535064769008
NYU_0051075,NYU_0050954,117,0.5924968637894763
NYU_0051076,NYU_0050954,117,0.63232834667784676
NYU_0051077,NYU_0050954,117,0.68636503138378158
NYU_0051078,NYU_0050954,117,0.58454481257368651
NYU_0051079,NYU_0050954,117,0.67290050111830502
NYU_0051080,NYU_0050954,117,0.69594072498543702
NYU_0051081,NYU_0050954,117,0.6665020399849898
NYU_0051082,NYU_0050954,117,0.68719462443261192
NYU_0051083,NYU_0050954,117,0.7381728188400597
NYU_0051084,NYU_0050954,117,0.608479527410692
NYU_0051085,NYU_0050954,117,0.71343797442938472
NYU_0051086,NYU_0050954,117,0.70441915144363609
NYU_0051087,NYU_0050954,117,0.63241733290166624
NYU_0051088,NYU_0050954,117,0.69996103979761304
NYU_0051089,NYU_0050954,117,0.73141219430430449
NYU_0051090,NYU_0050954,117,0.70302214654386119
NYU_0051091,NYU_0050954,117,0.52797391483372214
NYU_0051093,NYU_0050954,117,0.69255431650691046
NYU_0051094,NYU_0050954,117,0.75825994438130351
NYU_0051095,NYU_0050954,117,0.64062759894634425
NYU_0051096,NYU_0050954,117,0.69718610855690255
NYU_0051097,NYU_0050954,117,0.69886128779235301
NYU_0051098,NYU_0050954,117,0.64013347718987568
NYU_0051099,NYU_0050954,117,0.66718265695179724
NYU_0051100,NYU_0050954,117,0.72352497678265837
NYU_0051101,NYU_0050954,117,0.7239162811089318
NYU_0051102,NYU_0050954,117,0.67587879968978959
NYU_0051103,NYU_0050954,117,0.55334621512516735
NYU_0051104,NYU_0050954,117,0.57257923703036917
NYU_0051105,NYU_0050954,117,0.61148537487599663
NYU_0051106,NYU_0050954,117,0.5795090230102028
NYU_0051107,NYU_0050954,117,0.75891884156351463
NYU_0051109,NYU_0050954,117,0.64487342170602746
NYU_0051110,NYU_0050954,117,0.67848135990321012
NYU_0051111,NYU_0050954,117,0.73911973913099815
NYU_0051112,NYU_0050954,117,0.60615280985574294
NYU_0051113,NYU_0050954,117,0.63751099098929787
NYU_0051114,NYU_0050954,117,0.73178848792806506
NYU_0051116,NYU_0050954,117,0.58171621163113407
NYU_0051117,NYU_0050954,117,0.5107229119278911
NYU_0051118,NYU_0050954,117,0.63136861803877065
NYU_0051121,NYU_0050954,117,0.6146156152841884
NYU_0051122,NYU_0050954,117,0.66615274354396103
NYU_0051123,NYU_0050954,117,0.56436049032654001
NYU_0051124,NYU_0050954,117,0.58099060647694589
NYU_0051126,NYU_0050954,117,0.69781086493426125
NYU_0051127,NYU_0050954,117,0.60780945222060956
NYU_0051128,NYU_0050954,117,0.50685146940926618
NYU_0051129,NYU_0050954,117,0.64469383691656978
NYU_0051130,NYU_0050954,117,0.5869182216808525
NYU_0051131,NYU_0050954,117,0.74928855811304118
NYU_0051146,NYU_0050954,117,0.75130233695047699
NYU_0051147,NYU_0050954,117,0.6853299466787669
NYU_0051148,NYU_0050954,117,0.57883998061542385
NYU_0051149,NYU_0050954,117,0.43649850069098289
NYU_0051150,NYU_0050954,117,0.52607395486118569
NYU_0051151,NYU_0050954,117,0.4397167893108046
NYU_0051152,NYU_0050954,117,0.64491543116846128
NYU_0051153,NYU_0050954,117,0.69143566560796721
NYU_0051154,NYU_0050954,117,0.66918401239773417
NYU_0051155,NYU_0050954,117,0.6016884385873984
NYU_0051156,NYU_0050954,117,0.57450624436012854
NYU_0051159,NYU_0050954,117,0.46973684243758201
NYU_0050954,NYU_0050955,117,0.096252941164834183
NYU_0050956,NYU_0050955,117,0.29857786844229006
NYU_0050957,NYU_0050955,117,0.2547300833355397
NYU_0050958,NYU_0050955,117,0.28604836376391035
NYU_0050959,NYU_0050955,117,0.2652825694653182
NYU_0050960,NYU_0050955,117,0.42855514128571376
NYU_0050961,NYU_0050955,117,0.18639621810802812
NYU_0050962,NYU_0050955,117,0.32129396572431557
NYU_0050964,NYU_0050955,117,0.43510634284872235
NYU_0050965,NYU_0050955,117,0.45348041182562099
NYU_0050966,NYU_0050955,117,0.30959761400893043
NYU_0050967,NYU_0050955,117,0.36082752928770212
NYU_0050968,NYU_0050955,117,0.28189748928673197
NYU_0050969,NYU_0050955,117,0.32344443212922735
NYU_0050970,NYU_0050955,117,0.32020903291032266
NYU_0050972,NYU_0050955,117,0.40373684049898506
NYU_0050973,NYU_0050955,117,0.19146588655817035
NYU_0050974,NYU_0050955,117,0.30529172672585525
NYU_0050976,NYU_0050955,117,0.18913863079648494
NYU_0050977,NYU_0050955,117,0.19573825905194783
NYU_0050978,NYU_0050955,117,0.25564937033665086
NYU_0050979,NYU_0050955,117,0.27326320076462829
NYU_0050981,NYU_0050955,117,0.37042980101700729
NYU_0050982,NYU_0050955,117,0.40904789841071471
NYU_0050983,NYU_0050955,117,0.39611764559197093
NYU_0050984,NYU_0050955,117,0.33998804492023538
NYU_0050985,NYU_0050955,117,0.45503879637023087
NYU_0050986,NYU_0050955,117,0.23851133680777095
NYU_0050987,NYU_0050955,117,0.29697213615248969
NYU_0050988,NYU_0050955,117,0.48983467453865753
NYU_0050989,NYU_0050955,117,0.39316355926173957
NYU_0050990,NYU_0050955,117,0.11637200907663751
