train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,68,0.34129967545272971
NYU_0050956,NYU_0050954,68,0.3670225532679432
NYU_0050957,NYU_0050954,68,0.38222271606693781
NYU_0050958,NYU_0050954,68,0.51729509349701508
NYU_0050959,NYU_0050954,68,0.39350922236406194
NYU_0050960,NYU_0050954,68,0.37241438370292607
NYU_0050961,NYU_0050954,68,0.37336511847348181
NYU_0050962,NYU_0050954,68,0.30806858488622862
NYU_0050964,NYU_0050954,68,0.48000432740919313
NYU_0050965,NYU_0050954,68,0.45520123232722087
NYU_0050966,NYU_0050954,68,0.40273165670969835
NYU_0050967,NYU_0050954,68,0.51511660985603147
NYU_0050968,NYU_0050954,68,0.39517259563298002
NYU_0050969,NYU_0050954,68,0.47889790454395464
NYU_0050970,NYU_0050954,68,0.26182066308336926
NYU_0050972,NYU_0050954,68,0.42939134689353214
NYU_0050973,NYU_0050954,68,0.43140204429416296
NYU_0050974,NYU_0050954,68,0.45489079547211303
NYU_0050976,NYU_0050954,68,0.44994461220256854
NYU_0050977,NYU_0050954,68,0.35607888439342278
NYU_0050978,NYU_0050954,68,0.34452617617351267
NYU_0050979,NYU_0050954,68,0.41370835995622568
NYU_0050981,NYU_0050954,68,0.45731702119544504
NYU_0050982,NYU_0050954,68,0.56680210569469403
NYU_0050983,NYU_0050954,68,0.47405066469885054
NYU_0050984,NYU_0050954,68,0.47243295797990892
NYU_0050985,NYU_0050954,68,0.47075487096880297
NYU_0050986,NYU_0050954,68,0.48788517107257412
NYU_0050987,NYU_0050954,68,0.3423898073569473
NYU_0050988,NYU_0050954,68,0.382952858557423
NYU_0050989,NYU_0050954,68,0.46368530475034053
NYU_0050990,NYU_0050954,68,0.4008984082043861
NYU_0050991,NYU_0050954,68,0.38555115988605854
NYU_0050992,NYU_0050954,68,0.44527304036678605
NYU_0050993,NYU_0050954,68,0.53382638722642395
NYU_0050994,NYU_0050954,68,0.44799958421528346
NYU_0050995,NYU_0050954,68,0.48187752352070407
NYU_0050996,NYU_0050954,68,0.50284660987775376
NYU_0050997,NYU_0050954,68,0.49896877586509969
NYU_0050998,NYU_0050954,68,0.49259593012482467
NYU_0050999,NYU_0050954,68,0.44274052248491819
NYU_0051000,NYU_0050954,68,0.33052408639343189
NYU_0051001,NYU_0050954,68,0.31883305962926473
NYU_0051002,NYU_0050954,68,0.53833258066979983
NYU_0051003,NYU_0050954,68,0.4248365931375413
NYU_0051006,NYU_0050954,68,0.42217371552629884
NYU_0051007,NYU_0050954,68,0.43064312663241805
NYU_0051008,NYU_0050954,68,0.45236007643604653
NYU_0051009,NYU_0050954,68,0.44406045066520217
NYU_0051010,NYU_0050954,68,0.54451984392582953
NYU_0051011,NYU_0050954,68,0.40935996699080235
