train,test,roi,pearsons correlation
NYU_0050955,NYU_0050954,106,0.07477358729839019
NYU_0050956,NYU_0050954,106,0.049584849862350809
NYU_0050957,NYU_0050954,106,0.074634719174810432
NYU_0050958,NYU_0050954,106,0.082581528779114538
NYU_0050959,NYU_0050954,106,0.11789926960465701
NYU_0050960,NYU_0050954,106,0.083597606872863273
NYU_0050961,NYU_0050954,106,0.081789218648551681
NYU_0050962,NYU_0050954,106,0.087086232609153089
NYU_0050964,NYU_0050954,106,0.036956345022165549
NYU_0050965,NYU_0050954,106,0.086815243209094839
NYU_0050966,NYU_0050954,106,0.08590970902923066
NYU_0050967,NYU_0050954,106,0.081547982660504059
NYU_0050968,NYU_0050954,106,0.094020235423509638
NYU_0050969,NYU_0050954,106,0.11842709397769473
NYU_0050970,NYU_0050954,106,0.11909467995560069
NYU_0050972,NYU_0050954,106,0.095511412976799631
NYU_0050973,NYU_0050954,106,0.045459324955971582
NYU_0050974,NYU_0050954,106,0.1197041301717159
NYU_0050976,NYU_0050954,106,0.053110979598754653
NYU_0050977,NYU_0050954,106,0.02861310876789935
NYU_0050978,NYU_0050954,106,0.058758386829156316
NYU_0050979,NYU_0050954,106,0.079521251071011601
NYU_0050981,NYU_0050954,106,0.089068285905603964
NYU_0050982,NYU_0050954,106,0.080593541566378477
NYU_0050983,NYU_0050954,106,0.094592360189768285
NYU_0050984,NYU_0050954,106,0.10228437667065504
NYU_0050985,NYU_0050954,106,0.10911945770433368
NYU_0050986,NYU_0050954,106,0.065584676498957786
NYU_0050987,NYU_0050954,106,0.059486647581317227
NYU_0050988,NYU_0050954,106,0.043458228091168026
NYU_0050989,NYU_0050954,106,0.09188680111510858
NYU_0050990,NYU_0050954,106,0.065164697371309352
NYU_0050991,NYU_0050954,106,0.078702888437608226
NYU_0050992,NYU_0050954,106,0.091840618768253654
NYU_0050993,NYU_0050954,106,0.1217188549801112
NYU_0050994,NYU_0050954,106,0.10914243933350642
NYU_0050995,NYU_0050954,106,0.11851080742694421
NYU_0050996,NYU_0050954,106,0.080821692931063643
NYU_0050997,NYU_0050954,106,0.097377851044972819
NYU_0050998,NYU_0050954,106,0.071024598577971471
NYU_0050999,NYU_0050954,106,0.091223822692988163
NYU_0051000,NYU_0050954,106,0.043548376503700546
NYU_0051001,NYU_0050954,106,0.078954661875810878
NYU_0051002,NYU_0050954,106,0.054687390432984415
NYU_0051003,NYU_0050954,106,0.095723176726127124
NYU_0051006,NYU_0050954,106,0.065500535638925023
NYU_0051007,NYU_0050954,106,0.078037176356034202
NYU_0051008,NYU_0050954,106,0.10489911013477204
NYU_0051009,NYU_0050954,106,0.089278277094060429
NYU_0051010,NYU_0050954,106,0.070052213839279509
NYU_0051011,NYU_0050954,106,0.10159857091567072
NYU_0051012,NYU_0050954,106,0.076538037852857732
NYU_0051013,NYU_0050954,106,0.097056587961496465
NYU_0051014,NYU_0050954,106,0.11958787727179288
NYU_0051015,NYU_0050954,106,0.10218036915674057
NYU_0051016,NYU_0050954,106,0.057903827979357933
NYU_0051017,NYU_0050954,106,0.08878864273502006
NYU_0051018,NYU_0050954,106,0.084071694196346219
NYU_0051019,NYU_0050954,106,0.056004622026594578
NYU_0051020,NYU_0050954,106,0.10318286447569647
NYU_0051021,NYU_0050954,106,0.085461374876220242
NYU_0051023,NYU_0050954,106,0.068714342137116385
NYU_0051024,NYU_0050954,106,0.075332048193111387
NYU_0051025,NYU_0050954,106,0.063627605421200314
NYU_0051026,NYU_0050954,106,0.04922450371087668
NYU_0051027,NYU_0050954,106,0.079680292706163197
NYU_0051028,NYU_0050954,106,0.031527195546201002
NYU_0051029,NYU_0050954,106,0.091902458448168314
NYU_0051030,NYU_0050954,106,0.10477728133694518
NYU_0051032,NYU_0050954,106,0.076299437360487082
NYU_0051033,NYU_0050954,106,0.07129621522482292
NYU_0051034,NYU_0050954,106,0.079313390434458994
NYU_0051035,NYU_0050954,106,0.0923872032093567
NYU_0051036,NYU_0050954,106,0.10030807857207252
NYU_0051038,NYU_0050954,106,0.068566379681293699
NYU_0051039,NYU_0050954,106,0.10462730608367998
NYU_0051040,NYU_0050954,106,0.053658598099210676
NYU_0051041,NYU_0050954,106,0.073558382002153713
NYU_0051042,NYU_0050954,106,0.061880008466791418
NYU_0051044,NYU_0050954,106,0.095874741266263067
NYU_0051045,NYU_0050954,106,0.10856953731188582
NYU_0051046,NYU_0050954,106,0.052675162718969021
NYU_0051047,NYU_0050954,106,0.086078673711062509
NYU_0051048,NYU_0050954,106,0.064774599858629073
NYU_0051049,NYU_0050954,106,0.060808994461204829
NYU_0051050,NYU_0050954,106,0.044390514402848059
NYU_0051051,NYU_0050954,106,0.074399619540843398
NYU_0051052,NYU_0050954,106,0.10394505918499874
NYU_0051053,NYU_0050954,106,0.063494744982646012
NYU_0051054,NYU_0050954,106,0.046885710982835789
NYU_0051055,NYU_0050954,106,0.1007628633242082
NYU_0051056,NYU_0050954,106,0.089882547255800221
NYU_0051057,NYU_0050954,106,0.056870189559771196
NYU_0051058,NYU_0050954,106,0.046192406692758294
NYU_0051059,NYU_0050954,106,0.049791719920337305
NYU_0051060,NYU_0050954,106,0.10498458878209688
NYU_0051061,NYU_0050954,106,0.046794970989789499
NYU_0051062,NYU_0050954,106,0.051975378626964927
NYU_0051063,NYU_0050954,106,0.069045992179964974
NYU_0051064,NYU_0050954,106,0.084830025442898221
NYU_0051065,NYU_0050954,106,0.062598720160607177
NYU_0051066,NYU_0050954,106,0.076353508329471687
NYU_0051067,NYU_0050954,106,0.091433932979716345
NYU_0051068,NYU_0050954,106,0.066475681504214526
NYU_0051069,NYU_0050954,106,0.082041052672335635
NYU_0051070,NYU_0050954,106,0.12204088201454417
NYU_0051071,NYU_0050954,106,0.049825683908632672
